gene_id,a.value,m.value,p.value,q.value,rank,estimatedDEG
"C12orf73",5.35930001331639,-0.297651432704777,0.0761913903969274,0.566852669023399,2142,0
"VAPB",9.1748352332443,-0.0719083652749521,0.0762030946539422,0.566852669023399,2143,0
"YEATS4",6.89929695661634,0.1465893260816,0.0762206867700817,0.566852669023399,2144,0
"IL20RB",7.92321711115056,0.103959482643871,0.0762230847201958,0.566852669023399,2145,0
"CHIC2",7.80879272595984,0.114966484582364,0.0762949881836332,0.566852669023399,2146,0
"AGPAT4",7.35942224644288,-0.133097310420316,0.0763463122049661,0.566852669023399,2147,0
"LOC100506730",5.18550851277592,-0.292852450756603,0.0763786657555906,0.566852669023399,2148,0
"LOC105378662",3.09680198046305,0.628052678077832,0.0764085795335531,0.566852669023399,2149,0
"MRTFB",5.10789082049794,-0.322616735584043,0.0764466596776757,0.566852669023399,2150,0
"PAPSS2",9.63146125345698,-0.0569068988835593,0.0764675582110867,0.566852669023399,2151,0
"CSF1",10.6126986223229,0.0575056973535286,0.0765044096834547,0.566852669023399,2152,0
"NAB1",9.29063062970704,0.0672215049982139,0.0765192840410003,0.566852669023399,2153,0
"GPR75",5.20261463795451,0.360071416317157,0.0765844421353855,0.566852669023399,2154,0
"GLE1",8.84419630298828,-0.0900678178044316,0.0766834386538465,0.566852669023399,2155,0
"CD68",10.3359214392507,0.0754039971299338,0.0766979514355841,0.566852669023399,2156,0
"EID2B",4.42663785753541,-0.369568050594827,0.076703027487618,0.566852669023399,2157,0
"SMURF1",9.34384753767564,0.0719610305391747,0.0767039944895703,0.566852669023399,2158,0
"PRPF4",9.19683091473078,-0.0681842864667122,0.0767448732395438,0.566852669023399,2159,0
"MED13",10.4129647199768,0.0670749796595764,0.076746729411259,0.566852669023399,2160,0
"LOC105379173",2.1656298996731,0.800671277985534,0.0767480204563587,0.566852669023399,2161,0
"PGM2L1",8.1347941834393,-0.093319616176041,0.0767494658334537,0.566852669023399,2162,0
"RPL19",12.6153827052022,0.0780799356843733,0.0768141364485768,0.567068021641643,2163,0
"TRAPPC2L",8.35023208726766,-0.090732721712186,0.0768770641926475,0.567137182099744,2164,0
"BMF",4.44071430563728,-0.347876265777622,0.0768945390309335,0.567137182099744,2165,0
"MIR6501",6.79368479956335,-0.172270589894082,0.076940150319561,0.567211597554363,2166,0
"FAM83D",6.84733109865857,-0.159353352223862,0.0769861691428262,0.56728894733394,2167,0
"SPATA6",6.28697040181955,0.183846944386781,0.0771506542821277,0.567865556954143,2168,0
"CORO1B",9.45248077753491,0.0986276203510492,0.0772333696381442,0.567865556954143,2169,0
"HSPA4L",6.76749599882918,-0.170925433519654,0.0773395647627783,0.567865556954143,2170,0
"AKIRIN1",9.57802237140752,-0.0596054529469896,0.0773516928745576,0.567865556954143,2171,0
"RAB23",9.24183636919932,0.0611689973280747,0.0773698976409163,0.567865556954143,2172,0
"FTL",15.638091486624,0.0930171984148078,0.0774174887556909,0.567865556954143,2173,0
"ARCN1",11.5010709407302,-0.0550021985094489,0.0774334001585557,0.567865556954143,2174,0
"HASPIN",6.65186852387599,0.206787199355108,0.0774394814625378,0.567865556954143,2175,0
"ROR2",6.64804511190705,0.200427906275161,0.0774903969354913,0.567865556954143,2176,0
"SNORA17B",1.93052734265175,-0.743725077812609,0.0776176215439388,0.567865556954143,2177,0
"ANOS1",1.95897701790364,-0.780667896709579,0.077617621580386,0.567865556954143,2178,0
"SRP54-AS1",1.93349991004979,-0.878103004134615,0.0776176216700431,0.567865556954143,2179,0
"RMRP",10.8752053834067,-0.661393529646748,0.0776220366713451,0.567865556954143,2180,0
"TEPSIN",6.48776074126627,0.206092412096403,0.0776706925104768,0.567865556954143,2181,0
"BIRC2",10.0626615327271,0.068738353167916,0.0776736283642579,0.567865556954143,2182,0
"SNORA73A",4.75154530149491,-0.468408911050638,0.0776923725159108,0.567865556954143,2183,0
"KIF18A",6.92041874624794,0.17013806947315,0.0777459242681612,0.567865556954143,2184,0
"VAPA",10.0889682597343,0.0700116205637951,0.077754503726448,0.567865556954143,2185,0
"ZIK1",6.49426427058451,-0.16540752726243,0.0777735380074561,0.567865556954143,2186,0
"ACOT7",8.36911926306998,0.100265637369699,0.0777756746655004,0.567865556954143,2187,0
"SGMS1-AS1",4.51454986592195,-0.321634297271031,0.0778361468625214,0.567960417825796,2188,0
"MX2",3.26431036702069,0.600018792331312,0.0778908917596164,0.567960417825796,2189,0
"RBM6",9.11570214213183,-0.0727588161987587,0.0778953729357774,0.567960417825796,2190,0
"LOC401957",3.80358569396973,0.476247175961404,0.0779588598880756,0.568163886213049,2191,0
"OAS2",7.59610495334504,0.276678842727151,0.0780455272742681,0.568488266802447,2192,0
"NAV2",10.6364347960621,0.0682539799399891,0.0780940608599025,0.568488266802447,2193,0
"ADGRE2",4.47667050085272,-0.395069477059832,0.0781544942769193,0.568488266802447,2194,0
"METTL21A",5.31785614601525,0.302037430345185,0.0781594012958112,0.568488266802447,2195,0
"CAPRIN2",7.83707699494306,-0.137598140893266,0.0781813773733827,0.568488266802447,2196,0
"HACD1",7.20272419605846,0.132950331720608,0.0782831896519662,0.56873029152633,2197,0
"ATF5",8.73337746904367,0.0989047348850498,0.0782858955896088,0.56873029152633,2198,0
"IL1RN",7.50274142603608,0.1314539934506,0.0784658404858689,0.569436520093585,2199,0
"RARG",10.3663664862901,0.070081726356495,0.0785940879855473,0.569436520093585,2200,0
"CIAPIN1",8.45403471450596,-0.094871805671854,0.0786253172550649,0.569436520093585,2201,0
"MVD",7.8060556575749,-0.144434972167472,0.0786430181912213,0.569436520093585,2202,0
"ALDOA",13.1709547246,0.0613343962230104,0.0786458030390943,0.569436520093585,2203,0
"CDC40",8.11768887976264,-0.107761823857468,0.0786772503474138,0.569436520093585,2204,0
"LOC103344931",6.44913418877176,0.186619699356413,0.0786818793104728,0.569436520093585,2205,0
"GDF15",7.18979663040847,0.150405367390934,0.0786899617537711,0.569436520093585,2206,0
"TPR",10.5898253157627,0.0612058685718644,0.078731987643909,0.569436520093585,2207,0
"TMX2",9.30467509554546,0.0803446786482365,0.078757066671751,0.569436520093585,2208,0
"SUPT16H",10.9427932243956,-0.0602713049235302,0.0787753803160526,0.569436520093585,2209,0
"KTN1",10.8614064703688,0.0610679910459542,0.0788501637690676,0.569587552590103,2210,0
"HYAL1",1.69149921505849,-0.908948455004259,0.0788676151538525,0.569587552590103,2211,0
"ZCCHC8",7.53087565093644,0.113446044331785,0.0789878958823604,0.5701983370025,2212,0
"RPS19BP1",8.03486837023521,0.113983763172679,0.0790385678655001,0.570281191465135,2213,0
"TMEM185B",9.19163583775183,-0.0738683772655033,0.0790871344130339,0.570281191465135,2214,0
"MIEF1",9.7096835849919,-0.0616370215861082,0.0791065154744034,0.570281191465135,2215,0
"GOLGA2P10",2.291539504319,0.714659905054071,0.0791887743040129,0.570367737175948,2216,0
"STAG3",3.72310480174768,-0.468498486962847,0.079193271784989,0.570367737175948,2217,0
"SDHA",10.0769276234773,0.0694867565712673,0.0792269295849201,0.570367737175948,2218,0
"PAIP1",9.33642387310023,0.0636826535895416,0.0792993875067037,0.570367737175948,2219,0
"ZNF700",6.33514830099452,-0.184093248648142,0.0793041441585422,0.570367737175948,2220,0
"DDX39B",2.72708656020648,-0.899035114311388,0.0793719863187126,0.570367737175948,2221,0
"APOD",8.29837514224174,0.107646280905378,0.079375483430843,0.570367737175948,2222,0
"TNFAIP1",9.62191018287764,0.0594437164858928,0.0794042760359552,0.570367737175948,2223,0
"LOC112694756",13.1734098525443,0.0610007948604867,0.0795723991364118,0.571318376533374,2224,0
"SERPINB6",9.40247151215846,0.0854853379183407,0.0796220913690113,0.571418226957471,2225,0
"RABGAP1",9.37919050264087,-0.0608110408424931,0.0796809647378467,0.571583847679217,2226,0
"GTF2H5",8.19081284890074,-0.10744458023162,0.079802289736882,0.572038425625756,2227,0
"RWDD2B",7.93055580320771,-0.144806772326015,0.0798159827338542,0.572038425625756,2228,0
"RIMS1",2.82868257687408,-0.706566836136479,0.0800926834185347,0.573302833593079,2229,0
"RAB3IL1",8.06950018529118,0.113701477534079,0.0801252302462962,0.573302833593079,2230,0
"SUSD6",9.01112706977204,0.101176383642565,0.0801539106456264,0.573302833593079,2231,0
"JAM3",9.531385818168,-0.0564752828900001,0.0801953068779334,0.573302833593079,2232,0
"RGS7",3.53707483237531,-0.549934496605857,0.0802315615013636,0.573302833593079,2233,0
"TXNL4B",5.55064591582604,-0.243548527595223,0.0802442451780746,0.573302833593079,2234,0
"NPIPB11",3.02817820160545,0.689556950702301,0.0802662574840336,0.573302833593079,2235,0
"CPNE8",8.31895671590313,-0.127379957375345,0.0802796302551431,0.573302833593079,2236,0
"ESCO2",6.94349687279855,0.170722989978545,0.0803778437717928,0.573552975348912,2237,0
"MAPKAPK5-AS1",6.24585375352971,0.195243001279914,0.080438520327753,0.573552975348912,2238,0
"FRG1HP",6.56724653796055,0.18771463752145,0.0804398303248366,0.573552975348912,2239,0
"NECTIN2",8.31514047133671,0.0851797412693518,0.0804672749005193,0.573552975348912,2240,0
"ZFYVE19",6.72323447219777,0.164222365815225,0.0805291176806695,0.573552975348912,2241,0
"RBM10",8.9403646370358,0.086579970191309,0.0805330035200148,0.573552975348912,2242,0
"ZNF234",7.2160682269832,-0.167589115735458,0.0806120690876233,0.573552975348912,2243,0
"SCIN",4.05667690306047,-0.416045414363614,0.0806733794773589,0.573552975348912,2244,0
"CDC42SE1",9.92622059526913,-0.0513329647518539,0.0806876530695433,0.573552975348912,2245,0
"MYO1C",11.85643120845,0.0557112470151111,0.0807169875107938,0.573552975348912,2246,0
"C12orf76",3.8660351148378,-0.44743683297789,0.0807214035434454,0.573552975348912,2247,0
"PRG4",1.72913932312575,1.11952151564049,0.0808018690070903,0.573552975348912,2248,0
"POLDIP2",9.73916617376248,-0.0630686763329003,0.0808039514791494,0.573552975348912,2249,0
"RPS16",12.1043824734543,0.0698780587937335,0.0808175222028465,0.573552975348912,2250,0
"ZNF562",8.66293388143018,-0.0871580461670547,0.0808900948622505,0.573598378768001,2251,0
"VPS53",3.91256919045737,1.13840789564654,0.0809001900295471,0.573598378768001,2252,0
"CCDC189",4.15187490361257,-0.42588295058744,0.080933258938346,0.573598378768001,2253,0
"MYOZ3",4.11996972991372,-0.407501637532197,0.0809676068225873,0.573598378768001,2254,0
"ZNF781",4.53344804684601,0.437957369076977,0.0810229149317145,0.5737356565985,2255,0
"NQO2",8.0957932141633,0.104059223907765,0.0810670953299381,0.573794050633179,2256,0
"RFNG",8.45447528791194,0.126537412851599,0.0811362672567345,0.574029204942639,2257,0
"MYH3",3.94857036079477,-0.451407447782971,0.0811841274110455,0.574113439548084,2258,0
"EDEM1",9.98681138478577,-0.0811653008857078,0.0812767981494346,0.574514348317916,2259,0
"CCDC74B",3.81350187017165,0.44161415630336,0.0814255971340153,0.574881131043717,2260,0
"HS3ST3A1",7.76680993959797,0.117190462854062,0.0814609147939892,0.574881131043717,2261,0
"LOC101929107",1.9357414369724,0.909089944315208,0.0814763390498749,0.574881131043717,2262,0
"LAMC1",14.4556558533883,-0.0472813941661787,0.0815274285707148,0.574881131043717,2263,0
"CDT1",6.96762143605505,0.146804201957892,0.0815290753947618,0.574881131043717,2264,0
"SCARNA13",3.94180709015477,-0.629871776398288,0.0815917186927404,0.574881131043717,2265,0
"GOLGA8A",7.01388974831269,-0.167925058799299,0.0816055026044265,0.574881131043717,2266,0
"SLC30A6",8.96006389642865,-0.0726245181716649,0.0816167036620809,0.574881131043717,2267,0
"FAM122A",7.78046689609463,-0.116714662911274,0.0816886736045342,0.574918973348547,2268,0
"CRY1",8.17751100624638,0.102010325996861,0.0817012889344605,0.574918973348547,2269,0
"CACYBP",9.25751782945435,0.0667602193132559,0.0817338292605883,0.574918973348547,2270,0
"CYP2U1",8.28345195968749,0.0884643060233383,0.0817660939675945,0.574918973348547,2271,0
"SNORD50B",3.45813698758622,0.509269347432168,0.0818432792088716,0.574984638389536,2272,0
"GLMP",9.59942849616075,0.0768853545146708,0.0818474500913962,0.574984638389536,2273,0
"UTP11",8.48968251594047,0.0950905797323092,0.0819453731669044,0.574988842644168,2274,0
"DNMT3A",7.08580673665597,-0.196444782571544,0.0819502041807156,0.574988842644168,2275,0
"OGFOD1",9.64499921259863,-0.0565587717240987,0.0819560750161652,0.574988842644168,2276,0
"GRK5",8.03999900661529,-0.100477068050151,0.0820047230432905,0.575049132106744,2277,0
"CARD10",7.648199230071,-0.164906028377171,0.0820366935708393,0.575049132106744,2278,0
"LBX2",4.07814493236167,-0.38957027579913,0.0821411279523037,0.575081346267173,2279,0
"ORC5",7.44426661310677,-0.118340892854483,0.0821445750561408,0.575081346267173,2280,0
"NCAPG",9.3768339741903,0.0636581958215707,0.0821493330934007,0.575081346267173,2281,0
"PKN2",9.43962951604862,0.0663568435351607,0.0822221091730431,0.575207129221485,2282,0
"RNASEH1",8.17354550038967,-0.0948872704012214,0.082239345942676,0.575207129221485,2283,0
"GPR176",10.408460203423,0.064260186034879,0.0823419736079921,0.575672782212092,2284,0
"LOC107986597",1.52725824153446,-1.26368579587633,0.0824325745810523,0.575860674068189,2285,0
"RFXAP",5.51830177613257,-0.241272723403941,0.0824409757590106,0.575860674068189,2286,0
"SNORA65",2.4421433524284,-0.722876560017224,0.0826030034117203,0.576725232773756,2287,0
"NIPBL",9.88405830416005,0.0824083083744931,0.0826596714977663,0.576725232773756,2288,0
"CRCP",8.37527906704524,-0.0869462798160043,0.082673099813322,0.576725232773756,2289,0
"ZNF57",4.96324424575628,-0.350482449459976,0.082948668807793,0.578192471626186,2290,0
"HIST1H4H",5.83767332126014,-0.454895509575617,0.0829632633325609,0.578192471626186,2291,0
"PHF1",3.69554059785775,1.35622407546568,0.0829920556717947,0.578192471626186,2292,0
"LOC101927789",4.9524269746228,0.314625315784067,0.0830982959661657,0.578680152633115,2293,0
"IPPK",7.55010262189914,-0.116128736471494,0.083281893604303,0.578816025786451,2294,0
"WDFY2",9.11671080301315,-0.0714842852852211,0.0833033800275475,0.578816025786451,2295,0
"CXXC5",10.1732044434527,-0.0573739318830686,0.0833614752643336,0.578816025786451,2296,0
"RHBDD2",8.5506749270288,0.0960440113340457,0.0833812468884988,0.578816025786451,2297,0
"MAP7D3",8.20522119313698,0.0917292898680433,0.0834259327469627,0.578816025786451,2298,0
"ATP5MG",9.48755247585236,0.0820924278405553,0.0834592619937056,0.578816025786451,2299,0
"PSENEN",8.99687976843611,0.0739813398853499,0.0835548191252359,0.578816025786451,2300,0
"SLCO4A1",5.62016707683473,-0.242449599999287,0.0836308424379295,0.578816025786451,2301,0
"RASEF",5.31503763804205,0.271027713820328,0.0836386014250899,0.578816025786451,2302,0
"SNX11",7.65380929632233,-0.140071904053286,0.083654909353692,0.578816025786451,2303,0
"SNORD97",2.47377521509069,0.706149283332395,0.0836971317039862,0.578816025786451,2304,0
"PCBP2",11.9877962594616,0.0591516921869015,0.0837015786115022,0.578816025786451,2305,0
"SLC25A37",8.49878646966047,0.0865513300047169,0.083779251187664,0.578816025786451,2306,0
"JMJD4",7.31375350171806,-0.155940143842428,0.0838011159951179,0.578816025786451,2307,0
"MIR3652",9.76587724180588,-0.0672930984973235,0.0838099130413866,0.578816025786451,2308,0
"GNB1L",7.46371783712105,-0.12774291064517,0.0838268403230748,0.578816025786451,2309,0
"MBTD1",5.48777672057949,-0.265579084649478,0.0839067732899143,0.578816025786451,2310,0
"NEB",2.39627861307855,-0.850390880527208,0.083922185735462,0.578816025786451,2311,0
"SNORD1C",2.37479713578103,-0.882701893530741,0.0839399302413056,0.578816025786451,2312,0
"EIF4A3",9.26728067745731,-0.0666441523020254,0.0839460577176397,0.578816025786451,2313,0
"LOC100126784",6.19485456584914,0.238276696950726,0.0839553070347119,0.578816025786451,2314,0
"AK9",4.71689286854945,0.421390830816198,0.0839723102732483,0.578816025786451,2315,0
"TMEM198B",7.28597668141757,-0.129706162469885,0.0839865997695108,0.578816025786451,2316,0
"LOC112268170",2.89100345578858,0.654320338315036,0.0840198204839345,0.578816025786451,2317,0
"RBBP8",9.01107988039125,0.0880333248665064,0.0840443960150494,0.578816025786451,2318,0
"CXXC5-AS1",3.07683955796477,0.64862412917669,0.0840602682739717,0.578816025786451,2319,0
"SAV1",8.89378625611203,0.0821758614514128,0.084249541186628,0.579869255891412,2320,0
"MTF2",7.23274091200074,-0.14129102893923,0.0844334373505974,0.58044015538018,2321,0
"RPS13P2",6.11313315514627,-0.204699466789559,0.0845102714942306,0.58044015538018,2322,0
"MIR99AHG",3.75780842509725,-0.474752346629542,0.0845280802683675,0.58044015538018,2323,0
"KRT17",4.44423880822937,0.528414342845037,0.0845587797164491,0.58044015538018,2324,0
"CST3",9.0492577949907,0.114635687316683,0.0846226526814505,0.58044015538018,2325,0
"ACAD8",6.98425725644444,-0.157585923680725,0.0846645065870157,0.58044015538018,2326,0
"DHX8",9.58017371594784,-0.0625154598664501,0.0846870878708584,0.58044015538018,2327,0
"CCNB1",9.08311725486727,-0.0805534245874302,0.0847337703485639,0.58044015538018,2328,0
"ANKRD39",5.42102378538314,0.239701100181293,0.0847471504077531,0.58044015538018,2329,0
"APLF",5.86629958948429,0.220949743551783,0.0847893172733837,0.58044015538018,2330,0
"IMP3",7.84955145735182,0.118903377356664,0.084793099973284,0.58044015538018,2331,0
"NCBP1",9.12756986224175,-0.0764166373193422,0.0848019357637036,0.58044015538018,2332,0
"NUDT6",4.26418632749641,-0.448104754870051,0.0848050402368462,0.58044015538018,2333,0
"SOD3",8.27904812611333,0.111640121716505,0.084900677025533,0.580470851403339,2334,0
"TFRC",10.6098972523793,-0.061582299891441,0.0849090682290628,0.580470851403339,2335,0
"NSA2",9.72771742132426,0.0543708749439542,0.0849327596415033,0.580470851403339,2336,0
"IFRD1",7.80908111273989,-0.140158881323119,0.084968495249184,0.580470851403339,2337,0
"ELOA",9.81757072725416,-0.0525842755117694,0.0850449644155101,0.580470851403339,2338,0
"TTLL5",8.20656183303385,0.12180790416301,0.0850637149485882,0.580470851403339,2339,0
"NUP205",10.1007045494273,-0.0588619101104992,0.0851343397316616,0.580470851403339,2340,0
"PPM1E",2.35346585174629,-0.728813740716215,0.0851640118832068,0.580470851403339,2341,0
"PEX14",7.51443326058967,0.114516903399843,0.0851742730036404,0.580470851403339,2342,0
"RNF121",7.84970840895958,-0.110659205061464,0.0852198887188848,0.580470851403339,2343,0
"RMND5A",8.35694977789116,0.096276381631089,0.0852227927043851,0.580470851403339,2344,0
"PINX1",4.61253739884269,0.673120578179793,0.0853061365041473,0.580470851403339,2345,0
"TAFA3",2.44477757293041,-0.686991060047752,0.0853649424047459,0.580470851403339,2346,0
"RUNDC1",7.08374122620073,-0.14537017365245,0.0853882676790015,0.580470851403339,2347,0
"ACACA",5.95774162631565,0.4823772490571,0.0853916539666171,0.580470851403339,2348,0
"CLDN1",2.79550085116504,0.701978530874944,0.0854055728351349,0.580470851403339,2349,0
"TRMT5",7.87776185111001,-0.123930622182346,0.0854275113225104,0.580470851403339,2350,0
"SMC3",9.61322088080891,0.0727812703152608,0.0855960430307237,0.580681550292528,2351,0
"MDN1",10.2470502744639,-0.0730659425314446,0.0857002834203339,0.580681550292528,2352,0
"RPS20",12.0435567235445,0.0730678077067193,0.0857131469593304,0.580681550292528,2353,0
"RPL21",9.91530149200024,0.0688782805281498,0.0857269074230178,0.580681550292528,2354,0
"ALDH18A1",10.1044139860648,-0.0585621912987957,0.085783622954152,0.580681550292528,2355,0
"WASHC4",10.5014249839748,0.0794429016887559,0.085794537779629,0.580681550292528,2356,0
"ERC1",10.4314479595596,-0.0631151571806239,0.0858049989718673,0.580681550292528,2357,0
"UBE3C",11.2034188982981,-0.0569647329698846,0.0858322685662951,0.580681550292528,2358,0
"IFT20",7.40072873180647,0.115599589344623,0.0858368778251861,0.580681550292528,2359,0
"WIZ",8.96050345017264,0.0935645118765613,0.0858936689819538,0.580681550292528,2360,0
"NENF",7.82664059452786,0.151886166531749,0.0859371889365003,0.580681550292528,2361,0
"RPS14P4",1.73849898859637,0.870900168399525,0.0859756387323104,0.580681550292528,2362,0
"LRIG3",6.86800347261384,0.160620544668251,0.0859965085226927,0.580681550292528,2363,0
"QPCTL",7.44712739313091,0.146093132255724,0.0860073264147062,0.580681550292528,2364,0
"GRASP",4.89925687737471,-0.289522753596525,0.0860253017143019,0.580681550292528,2365,0
"CLPTM1",10.2566581848173,0.0647980321720318,0.0860464585546106,0.580681550292528,2366,0
"ANKRD36C",7.6565687515382,-0.139657511777394,0.0860767303070148,0.580681550292528,2367,0
"CYP1B1",11.2272587909049,-0.0612359721601887,0.0863214398951952,0.58174405880669,2368,0
"MAP3K3",8.48263099094513,0.0991277931892594,0.0863455585301917,0.58174405880669,2369,0
"MFSD14B",10.0711110741093,0.0568947576627981,0.0863514996515287,0.58174405880669,2370,0
"RNA28SN4",17.3970892523271,-0.696889157981953,0.0864046712302684,0.58174405880669,2371,0
"PM20D2",6.11667679503375,0.184682367077177,0.086416389497086,0.58174405880669,2372,0
"SERTAD3",8.05507568061782,0.0994570233978163,0.0865060765491325,0.581873062160115,2373,0
"CPS1",8.33841052991145,-0.0899880101490123,0.0865418074198562,0.581873062160115,2374,0
"MEGF8",10.222740313445,0.0716323697293806,0.0865448724092105,0.581873062160115,2375,0
"TRMT13",7.15133033913854,-0.193437060955647,0.086762171354012,0.582704684696791,2376,0
"MIR6516",1.48369616516116,-1.22786388107644,0.0867747431836255,0.582704684696791,2377,0
"MZT1",8.43172402316971,-0.11761828005967,0.0867780398427461,0.582704684696791,2378,0
"CMIP",8.36706276310613,0.110684762417023,0.0868498961519746,0.582736432921688,2379,0
"ZYG11A",4.64780359176193,-0.328024779113408,0.0868557559089189,0.582736432921688,2380,0
"MSC-AS1",7.90309986614473,0.103434831291144,0.0869662984419855,0.583233033818406,2381,0
"CEP44",5.93263514664687,-0.292704534508936,0.087088028609078,0.583356767370428,2382,0
"PHF2",8.61475335533977,0.0876733986128837,0.0871063682807916,0.583356767370428,2383,0
"SCAMP2",9.45353498135706,0.065253082838197,0.0872079934190283,0.583356767370428,2384,0
"SLC38A6",7.56558016138002,0.127931493538868,0.087284001829261,0.583356767370428,2385,0
"WDR81",6.97218714994823,0.144711497108018,0.0872881733954105,0.583356767370428,2386,0
"LYRM1",7.34691175122734,0.132415637135025,0.0873223809121076,0.583356767370428,2387,0
"MTREX",9.67325362856042,-0.0586357758439835,0.087376712390923,0.583356767370428,2388,0
"FAM229B",6.49321375771987,0.177232586912418,0.0873820713466567,0.583356767370428,2389,0
"RNF31",4.27501181498028,-0.995310033579865,0.0873919596818453,0.583356767370428,2390,0
"UBE2E3",9.1763249752087,0.0692661533205197,0.087422874638292,0.583356767370428,2391,0
"DDX20",8.19051813465294,-0.139114983928803,0.0874238744192477,0.583356767370428,2392,0
"LOC105370854",1.79518020147524,1.19326582606581,0.0875271243228673,0.583356767370428,2393,0
"UXT",8.46052489902186,0.0937090189285552,0.0875483315328598,0.583356767370428,2394,0
"YWHAB",11.8789810716098,-0.0498326341103077,0.0875570180634701,0.583356767370428,2395,0
"KCNJ15",6.71557437415751,0.162758803190988,0.08760144180553,0.583356767370428,2396,0
"CNNM2",6.86837910156576,0.137351312873569,0.0876295045757919,0.583356767370428,2397,0
"CLMP",12.375207860843,-0.0497302016887566,0.0876441152508739,0.583356767370428,2398,0
"HIST4H4",3.20477762345761,-0.545897443696886,0.0876560654214023,0.583356767370428,2399,0
"UQCRC2",4.95595817446174,1.36918819993328,0.087714934485071,0.583356767370428,2400,0
"RHOC",11.617625161751,0.0790979119839594,0.0877154057149548,0.583356767370428,2401,0
"GFPT1",11.2043245741943,-0.0554604065949409,0.0878255491825059,0.583469448281518,2402,0
"C8orf34",4.33244837486375,-0.375647906403168,0.0878408154683004,0.583469448281518,2403,0
"CTDSP1",9.9577109857617,0.0677639398689802,0.0878419685413809,0.583469448281518,2404,0
"RBM18",8.57893748257238,-0.101729257161034,0.0879137977089217,0.58370375127487,2405,0
"KLHL9",9.7458320394032,-0.0651368432362247,0.0881104855011322,0.584423216335109,2406,0
"LOC101926969",3.99489827527405,-0.413858879379022,0.0881172699379012,0.584423216335109,2407,0
"XRN1",9.30848881363391,0.0805414618221629,0.0881319579743826,0.584423216335109,2408,0
"LOC107987272",4.46161485704157,0.368243624813308,0.0881766881252429,0.584477109167239,2409,0
"CABLES2",6.93903888225447,0.154245756999292,0.0882551569087354,0.584651489340161,2410,0
"BCAS4",5.63166452600356,-0.262559032908108,0.0882762237474404,0.584651489340161,2411,0
"MRPL33",7.6549776388925,0.124454376604692,0.0884165316917439,0.585337967683983,2412,0
"LOC105376617",4.77552869126986,-0.633819721296006,0.0884871534257589,0.585559632532912,2413,0
"FAM91A1",9.10061829888008,-0.0738330389636541,0.0885724492104648,0.585559632532912,2414,0
"ARL5B",8.61383323387385,0.0998192692566686,0.0885961810453734,0.585559632532912,2415,0
"PTGER3",4.56065943680647,-0.370783271361854,0.0885966979082864,0.585559632532912,2416,0
"HILPDA",6.56293915747744,-0.187919761255078,0.0887898718751462,0.586516707384331,2417,0
"RPPH1",11.3831736596988,-0.705801988405026,0.0888711400221422,0.586516707384331,2418,0
"TP53INP1",7.69399855186199,0.169174608458883,0.0888909982850766,0.586516707384331,2419,0
"KNDC1",2.32814107916015,0.898403452193178,0.0889398051747466,0.586516707384331,2420,0
"LINC01372",1.59229187972231,-0.895773598367356,0.0889419610963594,0.586516707384331,2421,0
"ZNF132",5.11865536431255,-0.261322917514323,0.0889618903610252,0.586516707384331,2422,0
"LIMS2",6.14238014460207,0.201537242898057,0.0891037422059607,0.586889277746189,2423,0
"MFSD13A",4.95506185741674,0.268049596472689,0.0891072027959294,0.586889277746189,2424,0
"bA395L14.12",2.93402729978142,-0.636973813512545,0.0891562206977033,0.586889277746189,2425,0
"ADTRP",7.28320546554026,-0.141304072182594,0.08926137697297,0.586889277746189,2426,0
"SLC16A6",10.89741804032,0.0554378897826719,0.0892889783574796,0.586889277746189,2427,0
"EIF2B4",8.17030896350574,-0.10361338387256,0.0893190169836396,0.586889277746189,2428,0
"STX6",9.25792584585632,-0.0736593344740495,0.0893204759896214,0.586889277746189,2429,0
"ZNF652",7.29159741731709,-0.130526678594057,0.0894264234229724,0.586889277746189,2430,0
"FBXO41",4.4744626385099,-0.322238124497948,0.0894921385426086,0.586889277746189,2431,0
"SSB",9.96365884878723,0.0729667002233771,0.0895692621166331,0.586889277746189,2432,0
"NBPF9",8.48296456561257,-0.0882081200029088,0.0895742462171098,0.586889277746189,2433,0
"CRIPT",7.78439783644104,0.104721808022465,0.0895758535704454,0.586889277746189,2434,0
"TERC",1.59739520512459,-1.13766636016793,0.0895956155705575,0.586889277746189,2435,0
"AIP",8.26923308641684,0.115230786553468,0.0895960452805803,0.586889277746189,2436,0
"MINK1",9.91659971716922,0.0522495005551527,0.0896046110192774,0.586889277746189,2437,0
"LOC112268324",7.50868934828517,0.175210724273478,0.0896234989695789,0.586889277746189,2438,0
"GPR157",6.25881973511446,-0.215641606407077,0.0896432207178705,0.586889277746189,2439,0
"GCSH",6.44689925398073,-0.18573303294799,0.08978324332731,0.587263933654432,2440,0
"CNOT2",9.36595455312451,0.0659638418050807,0.0898039823586398,0.587263933654432,2441,0
"MLKL",7.3626891813192,-0.11903418249283,0.0898577334402787,0.587263933654432,2442,0
"MRPS33",7.77897034109169,0.109094774848542,0.0899505735917215,0.587263933654432,2443,0
"MIR4721",7.31140871143415,-0.16155157458362,0.0899758061088923,0.587263933654432,2444,0
"SUSD1",7.49285019534254,-0.116550875068548,0.0900140719131945,0.587263933654432,2445,0
"TRIM58",4.27134983915108,-0.34713741028301,0.0900337162654537,0.587263933654432,2446,0
