gene_id,a.value,m.value,p.value,q.value,rank,estimatedDEG
"UBL5",9.62731236143602,0.0551827419397686,0.149822367732681,0.385469928951842,6279,0
"ANK2",9.89325154397991,-0.0530204747384477,0.149823081783877,0.385469928951842,6280,0
"LOC283922",5.86740233529869,-0.176631796862255,0.149832082662697,0.385469928951842,6281,0
"GEMIN7",7.12403413716592,0.135409765488108,0.149903951658818,0.385593434392685,6282,0
"C2CD3",8.69786711867347,-0.066827671058725,0.149943104925401,0.385632760224345,6283,0
"ST20-AS1",4.59908803925805,-0.289770946307635,0.150005472917596,0.385713100532573,6284,0
"TRAPPC2",6.75194239039931,0.174219699485566,0.150043179158441,0.385713100532573,6285,0
"CACTIN",7.56517059409826,-0.125074489125464,0.150045952716613,0.385713100532573,6286,0
"DAD1",10.5843372912137,0.0492919393249291,0.150073452445874,0.385722430105437,6287,0
"LANCL1",10.2400340774628,0.0528291104155407,0.150280090934477,0.38619211027516,6288,0
"BTF3L4",8.93466863753511,0.0678740089892678,0.150427730967734,0.386378240415646,6289,0
"MIRLET7BHG",7.71129722734041,-0.120712004201917,0.150438913048928,0.386378240415646,6290,0
"ZCCHC17",8.42554168140299,-0.0733148744057921,0.150447582005411,0.386378240415646,6291,0
"GPN2",7.97062154419382,-0.116588090198519,0.150448164409632,0.386378240415646,6292,0
"KRT18P5",2.51114770981527,-0.689376638040822,0.150628058959819,0.386770026751705,6293,0
"NOP58",9.1097770957192,-0.0502586566329573,0.150659266577342,0.386770026751705,6294,0
"C7orf25",7.80481991513882,-0.0926804451081322,0.150672524190976,0.386770026751705,6295,0
"LOC107985395",3.2039839247266,-0.520927041451806,0.150729517897961,0.386835610641111,6296,0
"JARID2",7.58228917836286,-0.113200160902659,0.150745952113811,0.386835610641111,6297,0
"SCRN2",7.24177121509694,0.130397409388697,0.150804509887453,0.386924432402566,6298,0
"CELSR3",4.86077608280747,0.312195505121767,0.15087832608328,0.387052368817228,6299,0
"ZNF275",8.62059712924548,-0.0775584418492343,0.150939321862849,0.387147381266949,6300,0
"PTPN21",9.16260028758921,-0.0521559246793242,0.15098748468181,0.387209453257161,6301,0
"SPATA7",5.96371671184546,0.187285536285773,0.15128634631337,0.387914324036455,6302,0
"STRN",9.74926588081762,0.0449587480958193,0.151411613240437,0.388173926440142,6303,0
"RNU6-1",1.74897531257011,-0.981998071449706,0.151629148743664,0.388607381165425,6304,0
"PNRC2",9.87357957562126,0.0515086447651161,0.151638673398934,0.388607381165425,6305,0
"AHCTF1P1",7.15131586729781,-0.118672582771467,0.15166991483933,0.388607381165425,6306,0
"MID2",6.08102740177156,0.169900094875846,0.151676883037956,0.388607381165425,6307,0
"RPUSD4",8.13917831742143,-0.0879104907969683,0.151726949337969,0.388674028908091,6308,0
"LINC00702",3.68546464386198,0.375975674354434,0.151775217119664,0.388689795830129,6309,0
"NRROS",5.09316840895478,-0.232425492459785,0.151802003470935,0.388689795830129,6310,0
"MUC1",4.11393265406116,0.337028524862945,0.151812141045525,0.388689795830129,6311,0
"ANKRD13C",8.85484490191594,-0.0738783816839828,0.151843593226991,0.388689795830129,6312,0
"RPL27",11.9753083729634,-0.0627663009822435,0.151853374656576,0.388689795830129,6313,0
"TEDC1",5.90088263840482,-0.20456177153944,0.151957690873128,0.38878236232831,6314,0
"HSPA4L",8.08007670752969,0.0934535053778927,0.151959555281507,0.38878236232831,6315,0
"ELP1",9.49129328348816,-0.0549945014858757,0.152010853926331,0.38878236232831,6316,0
"DLK1",2.68566607195517,-0.620005425709035,0.152026177658831,0.38878236232831,6317,0
"MKX",7.31154908563172,0.125033815131517,0.152026510192366,0.38878236232831,6318,0
"DARS-AS1",2.34595379304791,-0.593916654483489,0.152034324831131,0.38878236232831,6319,0
"VAMP4",8.1471182278655,-0.0860893921941983,0.152057957170302,0.38878236232831,6320,0
"ABTB2",5.9374570977997,0.171689332632588,0.152262756284298,0.389195088634472,6321,0
"LOC389906",5.5637831418944,-0.304013794261834,0.152267550612484,0.389195088634472,6322,0
"PCOTH",4.36538138013168,-0.380276419492905,0.152387456235698,0.389326721565689,6323,0
"LINC00662",5.56541682051701,-0.210866428613427,0.152388335937263,0.389326721565689,6324,0
"LOC102724642",3.44266404384178,-0.53555637339383,0.152391330769415,0.389326721565689,6325,0
"PARGP1",5.05062018649828,0.235321350243544,0.152522317622386,0.389577516605415,6326,0
"RABGEF1",4.04585150991341,-0.351696812451478,0.152553150191395,0.389577516605415,6327,0
"ELN-AS1",3.36042111516867,-0.400939446730937,0.15259644579484,0.389577516605415,6328,0
"P2RX4",6.71620418871944,0.154249756836331,0.152612364327845,0.389577516605415,6329,0
"LOC107985551",2.02451700670872,0.652906665543842,0.152643227079055,0.389577516605415,6330,0
"ZNF527",5.91872199845802,0.162435191905365,0.152667677363228,0.389577516605415,6331,0
"LOC101927556",2.10317888017728,0.624200728812456,0.152682369701646,0.389577516605415,6332,0
"LOC100289495",2.10931965733851,0.650874698890279,0.152682369742069,0.389577516605415,6333,0
"FYN",9.36843850223106,0.0494133501226202,0.1528379742477,0.38991298166539,6334,0
"ZNF862",7.30062073457057,0.108458598646349,0.152908703960516,0.390031846455877,6335,0
"PFDN4",7.96797952771797,0.0836776401091281,0.153011472910213,0.390232384904693,6336,0
"RPL23A",12.5329158151596,0.0506995351694783,0.153080968265572,0.390308581687706,6337,0
"ISY1",8.32395363939472,0.0698078642192197,0.153100084565403,0.390308581687706,6338,0
"PRKCE",6.45118372684974,-0.134967632584845,0.153113812693754,0.390308581687706,6339,0
"STRADB",8.22711080816727,-0.0947091498943191,0.153157812988089,0.390359164049611,6340,0
"TRIM34",5.94390126609229,0.220203548963143,0.15330180741409,0.39066454912542,6341,0
"PTPRZ1",1.9290412902271,0.949056495372568,0.153507448949783,0.39112691068741,6342,0
"LOC105369161",3.59244305418885,0.411032675476999,0.153618131891194,0.391323265624338,6343,0
"ATP5MC3",10.3886825254031,0.0516830798801315,0.153632947405211,0.391323265624338,6344,0
"NOTCH2NLB",5.5701030065608,-0.184236183002962,0.153823402660586,0.391700214710612,6345,0
"RPSAP41",4.21329279914254,-0.403731503557704,0.153874394782443,0.391700214710612,6346,0
"ZBTB2",8.05650754018429,-0.106673553901732,0.153883395463619,0.391700214710612,6347,0
"SPCS2P4",6.90590008220954,0.355227696036784,0.153887178106152,0.391700214710612,6348,0
"UVSSA",5.53687022764031,-0.248946466626121,0.153902138944098,0.391700214710612,6349,0
"LOC112268035",2.14627180407827,-0.646655266580199,0.153955030171148,0.391732844792948,6350,0
"SERTAD4",1.58483026924389,-1.00980004775604,0.153988333565054,0.391732844792948,6351,0
"RAB39B",2.38966791682928,-0.694347155322001,0.154019687168289,0.391732844792948,6352,0
"ATOH8",7.10781520988262,-0.141491226771529,0.154022826258406,0.391732844792948,6353,0
"LOC107984138",5.23841506875198,-0.218613053792291,0.154036171533783,0.391732844792948,6354,0
"SYVN1",8.60031453298016,-0.0725389881855989,0.154103635508002,0.391842745267318,6355,0
"LOC105374557",3.9601084245935,0.396267287326838,0.154187765751313,0.391994982186196,6356,0
"IGLV1-51",1.84154910986809,-0.780578227691896,0.15423652297097,0.392057255731935,6357,0
"TNKS1BP1",10.9885331409613,0.0409186390028538,0.154336142907601,0.392248778427796,6358,0
"ACOX1",9.5394851208801,0.0589151591828774,0.154429495115602,0.392424313818685,6359,0
"SNORD30",2.93427363327567,-0.501705472427206,0.154636615608464,0.392844489647549,6360,0
"ZNF875",7.45947249950497,0.098902825410863,0.154643467952724,0.392844489647549,6361,0
"ZNF790",5.9059353739169,-0.168860604168192,0.154685419758132,0.392889295484384,6362,0
"CPXM1",6.90007218487546,0.129650509338449,0.154757357749682,0.392959068786979,6363,0
"LOC101927759",1.76242205352831,-0.831622381723312,0.154761526936094,0.392959068786979,6364,0
"CSPG4P13",3.0790728189055,-0.420314050507416,0.154981340523759,0.393393572444033,6365,0
"RPS3AP5",3.08785187938928,-0.458348770874316,0.154981340564312,0.393393572444033,6366,0
"TTC31",8.06055562685653,0.105921648035521,0.155094317064405,0.393589292189449,6367,0
"LOC100507336",2.11224992471818,0.653813634054342,0.155118685351931,0.393589292189449,6368,0
"ZYG11B",9.91615349142657,0.0540663412822031,0.155154577416472,0.393589292189449,6369,0
"NPIPB15",3.45932296524242,-0.436497657786305,0.155155875440732,0.393589292189449,6370,0
"DDX47",9.03823107387587,-0.0686670802065859,0.155224273951495,0.3937009955709,6371,0
"LOC105377806",4.14341582394584,0.303967887503634,0.15527106830534,0.393757877078779,6372,0
"FBXL20",8.09695048334168,0.110652301719039,0.155356388564668,0.393912424731911,6373,0
"DNAJC1",7.71794865284906,0.132587378492983,0.155597457506429,0.394461769037714,6374,0
"TRR-CCT3-1",2.06103967736558,0.659647264156902,0.155844676122757,0.395026528857667,6375,0
"OTUD4",9.94077902185237,0.0531814794930252,0.155947938340758,0.395178970734343,6376,0
"BAZ2B",8.07763930667836,0.107964441941553,0.155989110867164,0.395178970734343,6377,0
"KANK2",11.3719903570058,-0.0507459982250325,0.156012235141736,0.395178970734343,6378,0
"OGFOD3",7.95027982886925,0.102146551368443,0.156015177530708,0.395178970734343,6379,0
"CDKN2B",6.604405742402,-0.20450067494466,0.156027095320571,0.395178970734343,6380,0
"PIK3C2B",3.7299025391542,-0.345224016391782,0.156074479588834,0.395237034269858,6381,0
"PES1",10.0293329199255,-0.0421659676719184,0.156147055686443,0.395325930905852,6382,0
"FLVCR1",5.77293100300613,-0.184516740616403,0.156170911586608,0.395325930905852,6383,0
"ADGRA2",10.3740782474524,-0.0632384879888583,0.156182978086698,0.395325930905852,6384,0
"USP36",9.37935991518032,-0.0500194887521079,0.156240432094651,0.395328487857737,6385,0
"GGT8P",1.94859887948019,0.731487481854531,0.156243690469236,0.395328487857737,6386,0
"C10orf90",4.47525923872592,-0.293449245682036,0.156290445041011,0.395328487857737,6387,0
"LOC107986064",4.08853023165648,-0.374751277895771,0.156293507065596,0.395328487857737,6388,0
"EXOSC2",8.39341406122247,-0.0940544805801959,0.156306312824004,0.395328487857737,6389,0
"SPP1",7.07639397203455,0.121689569889278,0.156373536685174,0.395436616478206,6390,0
"MAMDC4",4.3776944222396,-0.334144686215978,0.156422315660713,0.395498075224762,6391,0
"ADGRB1",4.36368702884614,-0.381346056174526,0.156521450542608,0.395686814661765,6392,0
"ZCCHC3",7.21066448930211,-0.134307436726894,0.156563674965873,0.395731647704292,6393,0
"GBF1",10.725194719151,0.0524835694208932,0.15684659857906,0.396358875815608,6394,0
"EEF2KMT",7.38962064250654,-0.110635323912873,0.156860883151235,0.396358875815608,6395,0
"INO80E",8.77096121656114,-0.0698785034934968,0.156962535837005,0.396553723669505,6396,0
"RPL36A-HNRNPH2",12.3119748295262,0.0384786095218281,0.157038715407226,0.396639079543681,6397,0
"COPB2",11.7011312568355,0.0380421276109981,0.157045413139456,0.396639079543681,6398,0
"BRMS1L",5.12315955139557,-0.243227887273906,0.157190263898872,0.396942877690557,6399,0
"B3GALNT1",5.69597855113223,-0.190957452521768,0.157315688531818,0.397076966590072,6400,0
"TNFSF10",1.67892055504576,0.697833245701735,0.157317082676542,0.397076966590072,6401,0
"GUSBP3",1.66881411998099,0.738846291120397,0.157317082747054,0.397076966590072,6402,0
"APAF1",8.1378337968943,0.0930416209332421,0.15743467365751,0.397311711952476,6403,0
"SLC30A1",9.35049220089303,0.0633052043178548,0.157476147514695,0.397331546617715,6404,0
"TMEM63A",8.87796751214272,0.0631388253114604,0.157555045406647,0.397331546617715,6405,0
"TTN-AS1",6.74700245678305,0.130972475954702,0.157561504299607,0.397331546617715,6406,0
"LOC730098",3.80755281283007,-0.500586028416056,0.157580133361717,0.397331546617715,6407,0
"TFAP2E",2.45113676858926,-0.511879848804373,0.15758998408035,0.397331546617715,6408,0
"MIR4761",7.63528945907898,0.0977738126787884,0.15759006635763,0.397331546617715,6409,0
"CEP55",10.098834275115,-0.0497494894170583,0.157669777088333,0.397470503583521,6410,0
"ELOVL1",10.4797630570431,0.0432042165770632,0.15775438748159,0.397621766856187,6411,0
"CIDECP1",6.17149694991312,0.169616898088049,0.157783134269825,0.3976322000415,6412,0
"ETFB",8.79221664709142,0.0936073652500031,0.157886357950189,0.397830291301591,6413,0
"LOC100286925",4.41170112870755,0.284033719607335,0.157948932227245,0.397925911421897,6414,0
"ZNF321P",4.36707622290703,0.316955453099418,0.158058514176773,0.398139911236551,6415,0
"LTN1",9.30603209123607,0.0559860656472519,0.158248283966036,0.39855580121683,6416,0
"CDKN2AIPNL",7.97961086428521,-0.112848454232293,0.158287686260859,0.398592912932712,6417,0
"PLEKHM2",10.4804706600591,-0.0604741872853083,0.158319720833932,0.398611462909863,6418,0
"CDH4",3.29541431231552,0.499748049902471,0.158369354933502,0.398674311632726,6419,0
"LOC100996724",7.56261604866723,0.118804340257915,0.158424055095061,0.39873729283583,6420,0
"PSMB2",10.2654984337191,-0.0449564555041544,0.158443725310902,0.39873729283583,6421,0
"GPC2",2.41510868057157,-0.565257810269387,0.158530982887795,0.398834699521618,6422,0
"EBF3",7.16381290237155,0.136292703245608,0.158531794976629,0.398834699521618,6423,0
"LOC729998",10.9210191357328,-0.0594414395192153,0.158570907955699,0.398870999635141,6424,0
"C11orf91",5.9912043088518,0.152421181876242,0.158748068081076,0.399235231145985,6425,0
"TAPBPL",7.18958495740832,-0.148631085266895,0.158765121315929,0.399235231145985,6426,0
"SUPT6H",11.0634537099624,0.0439053087782728,0.158856525740279,0.399362069320681,6427,0
"KIF3B",10.2720916588847,0.0399045047914832,0.158864990506426,0.399362069320681,6428,0
"CERS6",6.54775359395425,-0.150982444541762,0.158892381864946,0.399368797411054,6429,0
"NT5C3AP1",2.55934885936456,-0.652785665705257,0.158968349223929,0.399497597995251,6430,0
"MIR29B2CHG",2.18556609230677,0.612846516963857,0.159053022061385,0.399648232543915,6431,0
"SPATA25",3.68182000646525,-0.432802724693297,0.159113297194177,0.399737526330956,6432,0
"WDR20",6.30973946984264,-0.167095871777527,0.159241117954914,0.399925115996536,6433,0
"ABCG2",3.97354892959842,-0.311348773780397,0.159246811910772,0.399925115996536,6434,0
"LOC107985155",3.624122168756,-0.372086124977511,0.159262214334904,0.399925115996536,6435,0
"FAM20A",2.11366862434827,0.63856613976468,0.159301992407482,0.399962848867697,6436,0
"TMEM170B",6.69692021015212,0.124718699450072,0.15959749916255,0.400642533628654,6437,0
"RPL7AP62",5.06810690487029,-0.22085346139882,0.159682409663279,0.400755016384562,6438,0
"EEF1A1P5",12.3987013355085,0.0503301949812016,0.159691908564898,0.400755016384562,6439,0
"STAG3L2",6.61029720630285,0.128573521607041,0.159779633181129,0.400885822727666,6440,0
"TFG",10.2959551723143,0.0482646215431775,0.15979364961872,0.400885822727666,6441,0
"SND1-IT1",1.83509169821415,-0.821991064410656,0.159889473736419,0.401063956241353,6442,0
"ALPK1",7.33170565505688,-0.104036592860563,0.159977426352664,0.401100092310623,6443,0
"RPL26",12.4860039847289,0.0406845043866433,0.15999983379736,0.401100092310623,6444,0
"NIT2",8.5917306628746,-0.0640933164372015,0.16001895752044,0.401100092310623,6445,0
"ZNF576",7.13263599338351,-0.139168279445977,0.160023686270896,0.401100092310623,6446,0
"FAM111A-DT",6.26577333560786,0.149748703720305,0.160027990291886,0.401100092310623,6447,0
"PITPNM2",7.33607147119813,0.119908044465156,0.160339915767264,0.401819587295784,6448,0
"C22orf39",4.81133594628598,-0.242656327046602,0.160415707331085,0.401947187899364,6449,0
"RASD1",3.78415333673806,0.410668360850952,0.160565206702907,0.402259406994151,6450,0
"SRGAP2C",7.38926431009363,0.0965196455031032,0.16064185395688,0.40238904326294,6451,0
"ZNF420",3.33201549901282,0.396160754879571,0.160685867680497,0.402436908842087,6452,0
"EIF2B4",8.33547470334291,-0.0949783233465293,0.160831568641637,0.402739395270449,6453,0
"TEPSIN",6.76122935286046,-0.129304268126136,0.160869968440726,0.402773136044885,6454,0
"FEZ1",8.37216227833347,-0.0694768372114929,0.161025851796849,0.403100966566271,6455,0
"TSR3",7.97333197912561,-0.0960275619567987,0.161101355220146,0.403227509139148,6456,0
"SAP30",6.49116319552478,-0.162874405996294,0.161162120305445,0.403273197865942,6457,0
"ATF7-NPFF",7.91563760449797,0.104773835087174,0.161169522360187,0.403273197865942,6458,0
"SRBD1",7.75791446621979,-0.119913516814463,0.161202740646231,0.403293866868316,6459,0
"NME5",3.52444928773327,-0.372683846888219,0.161309834242255,0.403499320668824,6460,0
"ACSS3",6.13660905761293,-0.161302705748235,0.1613810225982,0.403614911649018,6461,0
"LOC105372158",2.63131863794033,0.515759852883623,0.1614557577434,0.403739336022222,6462,0
"RUNX1",7.70084243988413,0.0920871114018382,0.161615097180501,0.404075252257422,6463,0
"PHF23",9.4226534874717,-0.0475146836023583,0.161657355019521,0.40411837867581,6464,0
"GTF2IRD1",7.30135960058742,-0.113294552383557,0.161757878151784,0.404307123442333,6465,0
"SLC49A3",5.30418476960908,-0.218657316945403,0.161872272690735,0.404530475473182,6466,0
"OAZ1",12.1102735214573,0.0551506067718535,0.162034818373236,0.404874073000328,6467,0
"BCKDHA",7.89254578325761,0.102997564112086,0.162102002164858,0.404979321734994,6468,0
"LOC101928421",3.56304953310642,-0.42044611360928,0.162198021054379,0.405156565499723,6469,0
"SEC16A",10.5652051742284,-0.0436594275225666,0.162332327512847,0.40542937871408,6470,0
"LOC105378120",4.26949132082575,-0.350796163535226,0.16237613590307,0.405466866476042,6471,0
"GLRX5",8.11518852649241,-0.07686764192764,0.162397522113555,0.405466866476042,6472,0
"BAX",10.3467841385784,-0.041117203792572,0.162615052393505,0.405947262726192,6473,0
"SPAG8",3.12365049191752,-0.533004414065052,0.162720997908482,0.406113180325759,6474,0
"LOC105370965",2.38003939788178,-0.509889761685927,0.162731780593433,0.406113180325759,6475,0
"ZNF252P",7.80777871947654,-0.102668504940243,0.162897337519391,0.406463569638023,6476,0
"TIMM8A",6.96722766826687,-0.14887168219183,0.162983886239929,0.406616738883898,6477,0
"CRCP",8.44671773155744,0.09217894297411,0.163012406583474,0.406625112377641,6478,0
"NGRN",9.69671688206275,-0.0530731855530355,0.163071325326437,0.406709298649467,6479,0
"FOXO1",5.06533331449164,0.300316572061718,0.163133259999757,0.406800979681492,6480,0
"ZMAT3",10.9584567457803,0.053145793177471,0.163173462277465,0.40680107697082,6481,0
"MRPL30",8.33368989305911,-0.0783340645558699,0.163183648797875,0.40680107697082,6482,0
"GPR137",8.08620185906152,-0.0916616706518827,0.163308324773641,0.40704416869012,6483,0
"PFKL",10.6985553343457,-0.0483502013655315,0.163331542161442,0.40704416869012,6484,0
"GAP43",1.98867005395081,-0.747432651818381,0.163384825889994,0.407114171404228,6485,0
"RAB6A",10.8407004362922,0.039168737978553,0.16344256184624,0.407195244661332,6486,0
"OTUD3",7.35348516938538,-0.108047065896345,0.163478922208189,0.407223046702965,6487,0
"NDUFV2P1",3.48332182671555,-0.42922698611686,0.163534902967712,0.40729970669779,6488,0
"MAT2B",9.52443654071434,-0.0474548050058967,0.163644059497379,0.407508762123307,6489,0
"CDKN2B-AS1",4.31519523445455,0.279790827659086,0.163848378908232,0.407954692569819,6490,0
"MIR632",7.80881521811436,-0.0928323764373307,0.163881036868273,0.407973143545589,6491,0
"HMGN1P38",3.10262767665171,-0.520745968050226,0.163993308351043,0.40817903571771,6492,0
"SPOPL",7.84777892974531,0.0848919151293304,0.16403278878126,0.40817903571771,6493,0
"HACD2",7.62837443312168,0.0949279395758769,0.16403952335855,0.40817903571771,6494,0
"UBE2V2",9.43420209789638,0.0595843927437745,0.164077064858255,0.408185270092891,6495,0
"CTNNAL1",10.1668534390019,0.0555796060879477,0.164092549942659,0.408185270092891,6496,0
"CREB3L2",11.0113189407034,-0.0418647524254698,0.164233700473518,0.408473505610526,6497,0
"CBX1",10.2798025409312,-0.048839812643509,0.164376267445111,0.408730519698791,6498,0
"METTL7B",5.84884471503797,0.181964954102654,0.164399968352328,0.408730519698791,6499,0
"PKD1L2",2.3838888743783,-0.673043641532134,0.164429188035071,0.408730519698791,6500,0
"WWC1",6.54680834240763,0.168837372935707,0.164438214528241,0.408730519698791,6501,0
"ZCCHC14",9.46329998778833,-0.0760338798937621,0.164667187164849,0.409190203601487,6502,0
"APBA3",6.13116341875507,-0.180402878056323,0.164673797513489,0.409190203601487,6503,0
"TRMT1",8.67249261386802,-0.0619071689086148,0.164763881339757,0.40935110064101,6504,0
"FBXO41",4.85270808849447,-0.263371986188417,0.164909177193025,0.409637488648162,6505,0
"UTP18",8.02406778113445,-0.0941215131011148,0.164929853403363,0.409637488648162,6506,0
"DNAJA2",9.69086824985159,-0.049796667491103,0.165047708895625,0.40969462006382,6507,0
"ZNF575",3.15094342691139,-0.421677705359628,0.16506332008426,0.40969462006382,6508,0
"CYP26B1",8.76062068349552,0.0817711632469482,0.165100486289706,0.40969462006382,6509,0
"HNRNPA3P3",2.25203750299043,0.546779017714335,0.165130626842084,0.40969462006382,6510,0
"LOC102724474",2.23394897509978,0.565123492816922,0.165130626868648,0.40969462006382,6511,0
"TSPEAR-AS1",2.24890465732893,0.608238073071482,0.165130626935789,0.40969462006382,6512,0
"TRPA1",2.21804935007841,0.627763297920847,0.165130626961037,0.40969462006382,6513,0
"ANKRD54",7.55540375405855,-0.118246521393399,0.16515568754847,0.40969462006382,6514,0
"RPS2P46",8.74266371257351,-0.0825774351168018,0.165224049355279,0.409723857904283,6515,0
"ATXN1",6.47662633791774,0.149373197577936,0.165233480371442,0.409723857904283,6516,0
"GABPB1-AS1",6.29314039099537,-0.142253038779206,0.165244616157121,0.409723857904283,6517,0
"FSIP1",3.76734888583958,-0.411496435859625,0.165268896950314,0.409723857904283,6518,0
"C5orf63",4.56201811559009,-0.279679658045787,0.165349265943553,0.409860222178536,6519,0
"SF3B1",11.6998913385213,0.041500115719451,0.165440048637877,0.410012848153022,6520,0
"RRNAD1",6.45923116619375,0.175412623687401,0.165461586905493,0.410012848153022,6521,0
"RPL17P50",2.7036558777123,0.50057748369028,0.165547698642247,0.410163333695196,6522,0
"SNORD46",1.67629974892991,-0.694609973790045,0.165606381049755,0.410176785724062,6523,0
"SNORD63",1.65301415756761,-0.73316906210795,0.165606381122856,0.410176785724062,6524,0
"ANKRD52",11.2089613103878,0.0475602671922353,0.165629279463426,0.410176785724062,6525,0
"RPL18AP6",5.87310294897013,0.177300084760901,0.1657238561175,0.410348113852695,6526,0
"LOC101928589",6.21003430295698,-0.141370937324047,0.165777411962943,0.410417833600306,6527,0
"MTURN",9.06017484035728,0.0613756760515702,0.165908692456909,0.410679926686765,6528,0
"VDAC2",10.1287667209303,-0.0756901044895635,0.166038905506308,0.410936063066006,6529,0
"DROSHA",9.67345163874452,-0.0599280073498694,0.166063029384307,0.410936063066006,6530,0
"NSDHL",8.82656046528195,0.0578188099162595,0.16611772283474,0.410999808149382,6531,0
"RPS28",11.3500618178576,0.0707214247437324,0.166139658817487,0.410999808149382,6532,0
"MIR221",6.13673642270302,-0.179601523232379,0.166183479583743,0.411008407311011,6533,0
"TMEM140",4.92648005332721,0.237700967204965,0.166194005406903,0.411008407311011,6534,0
"ACTR5",5.82975152589508,-0.166566759108978,0.166327091126862,0.411268701845324,6535,0
"SH3TC2-DT",1.76924100355391,0.694069706896597,0.166370292520192,0.411268701845324,6536,0
"SLC17A9",7.09094048003567,-0.107460995399572,0.166375611359792,0.411268701845324,6537,0
"SNORD79",4.95875581172394,-0.275441928040882,0.166486924269887,0.411437982498771,6538,0
"WDR3",9.02819171993701,-0.0526958664794197,0.166508394951745,0.411437982498771,6539,0
"TMEM69",7.94081224728153,-0.106392973086029,0.166520478095301,0.411437982498771,6540,0
"JAM2",8.17288595263615,0.089419400813382,0.166824459007723,0.41212604083562,6541,0
"A4GALT",4.34108855346746,0.358758096904476,0.16689038891683,0.41219407309283,6542,0
"LINC00630",6.61462160684177,-0.12547263463351,0.166926084825009,0.41219407309283,6543,0
"KIF9",4.61182334879786,0.252101495187145,0.16692852369079,0.41219407309283,6544,0
"CABIN1",9.45406333118275,-0.0465811653090231,0.166976168249618,0.412219410370188,6545,0
"HARS",9.98964788053614,-0.0428958525969332,0.167018572935129,0.412219410370188,6546,0
"ZNF887P",3.76252684806712,0.329301436986326,0.167050484538798,0.412219410370188,6547,0
"MRPL2",7.58302364819268,-0.0935492847564898,0.167058744416846,0.412219410370188,6548,0
"FOXQ1",3.49154790435594,-0.411668289558576,0.167066335696167,0.412219410370188,6549,0
"LOC107984969",1.86608548473477,0.773923457278296,0.16712697708308,0.412255877576236,6550,0
"LINC01061",4.72086870932489,-0.360382332379358,0.167145481162448,0.412255877576236,6551,0
"EIF1AXP1",7.38522661199675,-0.13659401493494,0.167157652693824,0.412255877576236,6552,0
"THNSL1",6.69425709894508,-0.125106995715011,0.167209303364834,0.412320331614886,6553,0
"HIST1H4K",2.36167633449225,0.577497903304863,0.167320748138292,0.412532189375444,6554,0
"PSMD2P1",1.76983344849913,0.826325213808315,0.167407058257439,0.412639649353213,6555,0
"LMBR1",8.64232446615877,-0.0598139086307956,0.167415405728057,0.412639649353213,6556,0
"TAF4B",5.71072120262716,-0.204433400424888,0.167540684956954,0.412863526479707,6557,0
"LYL1",1.97225442576895,-0.657523467160183,0.167614428638239,0.412863526479707,6558,0
"SNORD94",1.95035827858597,-0.666001398848647,0.167614428654451,0.412863526479707,6559,0
"LOC100422717",1.97287752478888,-0.679520955532383,0.167614428675551,0.412863526479707,6560,0
"YWHAG",12.1904759662443,0.0366095132067716,0.167646133828393,0.412863526479707,6561,0
"MYO7B",3.1369671693452,0.419196949633433,0.167659537147091,0.412863526479707,6562,0
"CAMTA1",7.9803171262677,-0.120598144095037,0.167712646099846,0.4129313802114,6563,0
"DKK1",9.65515490135006,0.068750795241181,0.167820114399958,0.413133032996484,6564,0
"NBPF25P",5.92981573316413,-0.223439250563462,0.167966729815917,0.413430980517199,6565,0
"SMOX",6.40101048142749,-0.141997908847416,0.168075723291388,0.413636249263712,6566,0
"AACS",8.36861098591134,0.0716993751074888,0.168223697797573,0.413924147996293,6567,0
"SCARNA22",4.4447782563872,-0.338983666918924,0.168268805497521,0.413924147996293,6568,0
"BAG3",10.0629993947972,-0.0508249778250498,0.168276365606993,0.413924147996293,6569,0
"C12orf76",4.4184345475701,0.260136413524589,0.168304081176455,0.413924147996293,6570,0
"GABRE",6.71588378019981,-0.146868961057406,0.168342349698499,0.413924147996293,6571,0
"CENPH",7.6307784090831,-0.0895345287641129,0.168346401425313,0.413924147996293,6572,0
"SORCS2",3.80257394080072,-0.341737938699357,0.168601311591578,0.414487843299605,6573,0
"PVR",7.26578360147945,0.115371078277581,0.168636197155797,0.414506270153313,6574,0
"CAPN1",10.9833403490437,0.049457271091649,0.16866011054261,0.414506270153313,6575,0
"WDR7",8.87225644319292,-0.0586339541570808,0.168744730593209,0.41459439911473,6576,0
"CORO2A",3.07114910985352,-0.434736351728451,0.168747284050843,0.41459439911473,6577,0
"SPATA2",6.86775719890479,-0.133961907980101,0.168792191481672,0.414641687770195,6578,0
"PDGFA",4.42942200091063,0.259380024391903,0.168884804231892,0.414806133391571,6579,0
"LRRC6",5.10782285339899,-0.216201014979258,0.169047375438207,0.415142331262309,6580,0
"PET117",6.58526046205355,-0.135973184362572,0.169229865300336,0.41535335175508,6581,0
"ZNF829",6.26981194078745,-0.146200898794828,0.169231403424072,0.41535335175508,6582,0
"NSUN5P1",5.64989007079202,-0.178320549346788,0.169243803576044,0.41535335175508,6583,0
"ZMYND12",2.0296954665427,-0.636277993197296,0.169248502836792,0.41535335175508,6584,0
"CYP19A1",6.08617621531898,-0.182280369085262,0.169261824451216,0.41535335175508,6585,0
"TMEM94",8.27603508738933,-0.0787504983455829,0.169338126955384,0.415477496731257,6586,0
