"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank","cellchat.prob","cellchat.pval"
"DermalPapilla","OtherFibroblasts","WNT5A","LRP6",0.00120169004580982,3845.5,0.150041469963232,980,5.74066714556483,33,1.67537780608967,456,0.882211811581962,6405,0,11353.5,0.0116560964554388,0
"DermalPapilla","OtherFibroblasts","WNT5A","RYK",0.00791471738038114,3688.1,0.0996959237882301,1942,5.61351922339282,49,1.62300965276855,501,0.898692962126325,4595,0,11353.5,0.0116560964554388,0
"DermalPapilla","Tcells","ADAM10","CD44",0.637648039341143,15933.9,0.0102015936068743,22164,0.199115839911695,20856,0.1561226881492,17550,0.870907822700467,7746,0,11353.5,0.0104166791387167,0
"DermalPapilla","Tcells","APP","APLP2",0.978175950998715,15986.7,0.00541069484675996,28399,0.326018799293812,16945,0.207532488365128,15562,0.871482125073637,7674,0,11353.5,0.00735013940012903,0.1
"DermalPapilla","Tcells","APP","CD74",1,14986.7,0.0141491470658355,18219,0.468504240332996,12913,-0.449255587344552,30491,0.928261241389412,1957,0,11353.5,0.0390757701059547,0
"DermalPapilla","Tcells","APP","RPSA",0.195672847308843,8465.3,0.0150225732800848,17500,0.727253419401246,7249,0.60953308488218,5812,0.951457096640626,412,0,11353.5,0.0954889923024379,0
"DermalPapilla","Tcells","B2M","CD247",0.587070882335366,15170,0.0621532298870249,4116,0.0544395406042991,25797,0.164250857589748,17241,0.932459424322536,1649,0.938,27047,0.0230886209785187,0
"DermalPapilla","Tcells","B2M","CD3D",0.149844380443146,8236.3,0.0647038233829046,3863,0.22068118967172,20212,0.630561246238653,5550,0.95724818279207,203,0,11353.5,0.11488455746819,0
"DermalPapilla","Tcells","B2M","CD3G",0.401144150529111,12259.9,0.0647563597144464,3857,0.146789313023838,22662,0.407735042164658,9420,0.948502584178204,555,0.132,24805.5,0.078109985025936,0
"DermalPapilla","Tcells","B2M","TFRC",1,21510.3,0.0157284331490482,16907,-0.177122312411493,31046,-0.100982979342091,26400,0.9227150437736,2415,1,30783.5,0.0230886209785187,0
"DermalPapilla","Tcells","BMP7","ACTR2",0.00645612613233095,4434.1,0.0757210371293192,3019,2.90798270507523,186,0.840883938428529,3252,0.901163948214528,4360,0,11353.5,0.0160927248780291,0
"DermalPapilla","Tcells","CD55","ADGRE5",1,24033.2,0.0114101921413922,20804,-0.0671370085569119,29039,-0.26520101166962,28873,0.822554497436023,14006,0.984,27444,0.00407233241336238,0
"DermalPapilla","Tcells","CD59","CD2",0.0224899838033285,7018.1,0.0407999986726414,6945,0.528772416050478,11351,1.01390877882331,2033,0.911106574636116,3408,0,11353.5,0.030936527898346,0
"DermalPapilla","Tcells","CLEC11A","ITGB1",0.0228638614908611,8192.5,0.0253983201815929,11391,0.745030217427231,6945,0.500444501105873,7569,0.907655157468437,3704,0,11353.5,0.0258586637864001,0
"DermalPapilla","Tcells","COL1A1","CD44",0.0261490080001571,8304.7,0.0247331169002183,11701,0.619974671739257,9248,0.436026713639239,8813,0.951528839975208,408,0,11353.5,0.0958996193662164,0
"DermalPapilla","Tcells","COL1A2","CD44",0.0224899838033285,6355.7,0.0282498850495589,10253,0.812595249137273,5946,0.751085272531105,4077,0.959438369568552,149,0,11353.5,0.135432374342625,0
"DermalPapilla","Tcells","COL4A1","CD44",0.0224899838033285,5312.9,0.0324016775988753,8911,1.13980755619685,2611,0.896767711198004,2795,0.942882802528808,894,0,11353.5,0.0663839870330196,0
"DermalPapilla","Tcells","COL4A1","CD47",0.0599053965730083,8355.3,0.0203533461515942,13811,0.916247298190791,4629,0.694318034552174,4715,0.874643475283607,7268,0,11353.5,0.00764567256150701,0
"DermalPapilla","Tcells","COL4A2","CD44",0.0224899838033285,6016.3,0.0318457392562671,9063,1.04301751042733,3357,0.702811531069228,4611,0.931857950245761,1697,0,11353.5,0.0404040873145225,0
"DermalPapilla","Tcells","COL6A1","CD44",0.0224899838033285,4914.9,0.0328443488687935,8786,1.07979227794224,3069,1.23859571007094,1187,0.957988144705395,179,0,11353.5,0.127609274535633,0
"DermalPapilla","Tcells","COL6A2","CD44",0.0224899838033285,5760.7,0.0283424253332883,10234,0.886782136700024,4971,1.01584305275522,2021,0.956643916006629,224,0,11353.5,0.121474426305347,0
"DermalPapilla","Tcells","COL6A3","CD44",0.0224899838033285,5870.1,0.0328317676940881,8790,0.852045512179459,5402,0.857207830832394,3102,0.94580297752809,703,0,11353.5,0.0811697325469132,0
"DermalPapilla","Tcells","COPA","CD74",1,22049.3,0.0134159491237914,18898,0.0493727449756018,25979,-0.847417095653799,31972,0.881989457852839,6432,0.923,26965.5,0.00622497762606725,0
"DermalPapilla","Tcells","CXCL14","CXCR4",0.00214274746724485,3410.9,0.0953303023543668,2095,1.0520075278506,3286,2.05177768137171,270,0.966099693479676,50,0,11353.5,0.198059226223295,0
"DermalPapilla","Tcells","FAM3C","CLEC2D",0.0224899838033285,6219.7,0.0680950265057589,3574,0.636858399329828,8906,1.08162526779271,1719,0.889627159141276,5546,0,11353.5,0.0102965497077946,0
"DermalPapilla","Tcells","FBLN1","ITGB1",1,22298.7,0.00789272447187225,25093,0.0217690074772272,26810,-0.132993484868745,27076,0.877841751981076,6903,0.418,25611.5,0.00735013940012903,0.18
"DermalPapilla","Tcells","FBN1","ITGB1",0.5801453125,15880.7,0.0105526766764828,21749,0.181795742502683,21475,0.152688599112865,17692,0.875933552155409,7134,0,11353.5,0.00735013940012903,0
"DermalPapilla","Tcells","FGF2","CD44",0.0392172654780307,10541.9,0.0275750898018392,10495,0.47725502908462,12689,0.326408702986156,11556,0.880447521038571,6616,0,11353.5,0.0104166791387167,0
"DermalPapilla","Tcells","FN1","CD44",0.0224899838033285,5423.9,0.0303217954504508,9505,1.08073426151091,3066,0.962791131137591,2323,0.943136646417914,872,0,11353.5,0.0739384293221254,0
"DermalPapilla","Tcells","GPC3","CD81",1,27093.1,0.00452364554395915,29523,-0.25728035240334,31937,-0.622420742993423,31270,0.837515327216375,11952,1,30783.5,0.00407233241336238,0.03
"DermalPapilla","Tcells","GRN","TNFRSF1B",0.195337638078608,11444.7,0.027310801220948,10607,0.306323848992871,17494,0.493357113335247,7682,0.852369322052263,10087,0,11353.5,0.00454165238341072,0
"DermalPapilla","Tcells","HLA-A","CD3D",0.041114580569593,6311.5,0.0720964451342477,3262,0.467449512575629,12936,0.835426023010089,3299,0.945764189971088,707,0,11353.5,0.0712540049021096,0
"DermalPapilla","Tcells","HLA-A","CD3G",0.0903800696508836,7362.9,0.072154983912121,3256,0.393557635927747,14995,0.612599818936093,5769,0.934829288242206,1441,0,11353.5,0.0476930382923395,0
"DermalPapilla","Tcells","HLA-B","CD3D",0.0224899838033285,5609.1,0.0778441554850067,2887,0.565308475996281,10496,0.887380626556049,2862,0.950709291033826,447,0,11353.5,0.0880932570894081,0
"DermalPapilla","Tcells","HLA-B","CD3G",0.0339333941087155,6540.9,0.0779073611218198,2883,0.491416599348399,12327,0.664554422482053,5105,0.940708905039888,1036,0,11353.5,0.05931983480211,0
"DermalPapilla","Tcells","HLA-C","CD3D",0.0211337483619569,4971.7,0.0826272941732007,2614,0.682864648131902,8061,0.998357882037762,2117,0.945662889595937,713,0,11353.5,0.0690638409760583,0
"DermalPapilla","Tcells","HLA-C","CD3G",0.0224899838033285,5743.7,0.0826943834840657,2611,0.608972771484019,9457,0.775531677963767,3846,0.934708973885654,1451,0,11353.5,0.0461910594260182,0
"DermalPapilla","Tcells","HMGB1","CXCR4",0.00786372493672919,4109.3,0.053076724703098,5089,1.01443366971808,3610,1.72064541505151,425,0.964384184217638,69,0,11353.5,0.17623806856276,0
"DermalPapilla","Tcells","ICAM1","IL2RG",0.193723930111467,11859.3,0.0393126816796478,7246,0.307018588450448,17465,0.38427709823585,10010,0.828169058609665,13222,0,11353.5,0.00180453533330042,0
"DermalPapilla","Tcells","INHBA","ACTR2",0.00249404773143266,3439.5,0.0699797474034999,3416,2.43317267729475,264,1.5720629365817,559,0.932973886529451,1605,0,11353.5,0.0459597378473878,0
"DermalPapilla","Tcells","JAG1","CD46",0.13211875623862,13020.1,0.0166750626248705,16178,0.425870271353621,14039,0.275139276195669,13191,0.850442704246304,10339,0,11353.5,0.00407233241336238,0
"DermalPapilla","Tcells","JAM3","ITGB1",0.0972714801135419,12554.3,0.0180397285362344,15217,0.425285893246115,14052,0.254648618479277,13894,0.866815232413962,8255,0,11353.5,0.00735013940012903,0
"DermalPapilla","Tcells","LAMA2","CD44",0.00560050702984193,4020.1,0.0518498435987867,5249,1.46289630114318,1174,1.09899461799941,1654,0.946443510037033,670,0,11353.5,0.0791891057738396,0
"DermalPapilla","Tcells","LAMA2","RPSA",0.00617275787385847,4094.5,0.0453944157969799,6129,1.5060323713727,1046,1.08453995494132,1710,0.956268927376184,234,0,11353.5,0.117277103575793,0
"DermalPapilla","Tcells","LAMA3","CD44",0.0275060168012226,9409.7,0.0386093313049788,7392,0.63248125535841,9009,0.318029743879118,11820,0.87319221648429,7474,0,11353.5,0.0104166791387167,0
"DermalPapilla","Tcells","LAMA4","CD44",0.905042406981252,15893.7,0.00889083303371945,23772,0.200983872545878,20808,0.181144966052318,16582,0.877404254761802,6953,0,11353.5,0.0104166791387167,0
"DermalPapilla","Tcells","LAMB1","CD44",0.0224899838033285,4628.1,0.0431902815998785,6527,1.44405885996519,1229,0.890792465755543,2837,0.938354424889396,1194,0,11353.5,0.063964350344219,0
"DermalPapilla","Tcells","LAMC1","CD44",0.0811392279091347,10497.1,0.0188641051341079,14675,0.488479305836534,12405,0.372855775219714,10302,0.907288340644488,3750,0,11353.5,0.0104166791387167,0
"DermalPapilla","Tcells","LAMC3","CD44",0.0039505692575533,3978.3,0.0649173069267442,3843,1.7737708272835,610,0.91000409916297,2703,0.935890826620618,1382,0,11353.5,0.0609858316214488,0
"DermalPapilla","Tcells","LGALS1","CD69",0.0147172029844689,4301.9,0.0652588687921467,3809,0.85266297990367,5395,1.52305498074269,622,0.953219442010758,330,0,11353.5,0.0885906418989553,0
"DermalPapilla","Tcells","LGALS1","ITGB1",0.360470147443601,10808.7,0.0111763173294789,21049,0.458131374682152,13186,0.479337540281481,7958,0.949720076058002,497,0,11353.5,0.0954889923024379,0
"DermalPapilla","Tcells","LGALS1","PTPRC",0.00402642835200517,4027.3,0.057397225167622,4574,0.986210968212019,3868,1.96886975592232,303,0.967648228739811,38,0,11353.5,0.202301405470849,0
"DermalPapilla","Tcells","LUM","ITGB1",0.0224899838033285,6075.1,0.0263409743941983,11019,0.848516447010064,5445,1.06409454790327,1799,0.944731386690449,759,0,11353.5,0.0816038744229556,0
"DermalPapilla","Tcells","MDK","NCL",0.145845032865658,11691.3,0.016264595396441,16501,0.43314673326013,13837,0.252178611026,13983,0.918675478927553,2782,0,11353.5,0.0356322042381968,0
"DermalPapilla","Tcells","MIF","CD44_CD74",1,22201.8,0.00938325584849375,23193,0.0223787567104342,26795,-0.471596507614455,30620,0.886234640667566,5944,0.0669999999999999,24457,0.00805473078625698,0.03
"DermalPapilla","Tcells","MIF","CD74_CXCR4",0.457823580935098,13806.1,0.0180204241512145,15232,0.203580540823892,20743,0.169855571942493,17038,0.897916973183157,4664,0,11353.5,0.00995362153829337,0.02
"DermalPapilla","Tcells","MXRA5","CD69",3.24271301095795e-05,2836.3,0.203430396060386,576,1.60707366340345,842,2.03410083007624,273,0.939177870194208,1137,0,11353.5,0.0544784548097086,0
"DermalPapilla","Tcells","MYL9","CD69",0.058743390291424,9159.9,0.0338727381692884,8497,0.435868536478701,13757,0.673802912425097,4982,0.875327138215128,7210,0,11353.5,0.00677147973083398,0
"DermalPapilla","Tcells","NID1","ITGB1",0.0224899838033285,6913.5,0.0275429715888082,10511,1.04099034484337,3376,0.585706247426969,6115,0.913467517448483,3212,0,11353.5,0.0258586637864001,0
"DermalPapilla","Tcells","PKM","CD44",1,20003.6,0.00917682181086122,23416,0.0583416718640845,25682,-0.0114399560522251,23926,0.914632841655873,3121,0.018,23873,0.0306122808025021,0.94
"DermalPapilla","Tcells","PTN","NCL",0.554857161513214,14410.7,0.0155451066364875,17045,0.262328992326873,18834,0.0540995935699847,21556,0.91291631348217,3265,0,11353.5,0.0356322042381968,0
"DermalPapilla","Tcells","SPON2","ITGB1",0.0224899838033285,7035.1,0.033568143781992,8575,0.838838947432031,5585,0.578646475960802,6203,0.910528777496878,3459,0,11353.5,0.0287662497631812,0
"DermalPapilla","Tcells","SPON2","ITGB2",0.0224899838033285,6327.3,0.105136510823774,1760,0.912308178481099,4670,0.719982658032497,4421,0.857303882647499,9432,0,11353.5,0.00454165238341072,0
"DermalPapilla","Tcells","TGFB1","CXCR4",0.0546359658461217,7193.7,0.0448675507701566,6215,0.443904740527829,13559,1.24417064549483,1169,0.907955445668475,3672,0,11353.5,0.0158799643943074,0
"DermalPapilla","Tcells","TGFB1","ITGB1",1,22558.1,0.00876759396215797,23931,-0.0198008002628704,27966,-0.134866201728662,27111,0.869581422774688,7881,0.557,25901.5,0.00735013940012903,0.14
"DermalPapilla","Tcells","TIMP1","CD63",1,26411.3,0.00282134974397148,31468,-0.418226902180618,32897,-0.983220762101567,32346,0.899055758866445,4562,1,30783.5,0.0144470771169912,0.98
"DermalPapilla","Tcells","TIMP2","CD44",0.0436888293169483,6867.1,0.0219916696546797,12966,0.812866077181195,5941,0.825885378830741,3373,0.94582580796172,702,0,11353.5,0.0811697325469132,0
"DermalPapilla","Tcells","TIMP2","ITGB1",0.154761383970637,8279.3,0.0159945839634454,16698,0.711564104617411,7545,0.729752690721145,4318,0.93443275870483,1482,0,11353.5,0.0585058150232792,0
"DermalPapilla","Tcells","TIMP3","CD44",0.199845066530574,9577.1,0.0149369566460751,17574,0.540453367646026,11079,0.532965093910683,6929,0.942024133427543,950,0,11353.5,0.0739384293221254,0
"DermalPapilla","Tcells","VCAN","CD44",0.0136230994806408,4341.9,0.0419595336435931,6711,1.19420489308129,2245,1.31331439589469,989,0.951466099830191,411,0,11353.5,0.0958996193662164,0
"DermalPapilla","Tcells","VCAN","ITGB1",0.0224899838033285,5201.5,0.0305172501436993,9435,1.09290292051751,2966,1.21718170778509,1245,0.941185466222899,1008,0,11353.5,0.0694336721977277,0
"DermalPapilla","Tcells","VEGFA","CD44",0.237347376683219,12221.3,0.0141815946644314,18189,0.353572283931403,16188,0.302843388543949,12278,0.915027704719911,3098,0,11353.5,0.0164100533446725,0
"DermalPapilla","Tcells","VEGFA","ITGB1",0.619025434210249,14558.7,0.0103143012857839,22033,0.252270311367619,19152,0.206710700434354,15587,0.897857159851971,4668,0,11353.5,0.0115998212441284,0
"DermalPapilla","Tcells","VIM","CD44",0.00895950074271684,7315.7,0.0148784691595192,17618,0.802265019497834,6071,1.12998651810138,1524,0.970039415597756,12,0,11353.5,0.225504731920946,0
"DermalSheath","DermalPapilla","ADAM9","ITGAV",0.380448311659044,14396.9,0.0192267935711139,14453,0.430073618845404,13923,0.303199977544586,12266,0.770260777862519,19989,0,11353.5,0.00113929380316509,0
"DermalSheath","DermalPapilla","ADAM9","ITGB1",0.114119395976404,11835.5,0.01733473674353,15711,0.512733284537024,11730,0.312308940030339,12013,0.865931005813879,8370,0,11353.5,0.00923252762927697,0
"DermalSheath","DermalPapilla","ADAM9","ITGB5",0.171272750958164,9545.3,0.0426513235783874,6610,0.82325426214884,5799,0.533155537901527,6924,0.797069133981749,17040,0,11353.5,0.00407233241336238,0
"DermalSheath","DermalPapilla","APOE","LRP1",1,19594.3,0.0119453107923223,20242,0.181739604438056,21477,0.0106571288331652,23150,0.862782221005936,8764,0.05,24338.5,0.00180453533330042,0.02
"DermalSheath","DermalPapilla","APOE","SDC2",0.0479209724458643,9018.3,0.0214778084295993,13208,0.75576912250582,6784,0.415282494334992,9225,0.899555194730139,4521,0,11353.5,0.00895801643778901,0
"DermalSheath","DermalPapilla","APP","APLP2",0.0161285890526221,5939.3,0.0230714783097899,12438,1.17460473221652,2380,1.03344028396951,1947,0.933344522452106,1578,0,11353.5,0.0543688954497671,0
"DermalSheath","DermalPapilla","APP","CD74",1,20612.6,0.00594035291599431,27638,0.433174415986993,13835,-0.531022459956039,30920,0.893436968812616,5126,0.384,25544,0.00923252762927697,0.2
"DermalSheath","DermalPapilla","APP","DCC",0.0224899838033285,4809.3,0.122759439704396,1378,2.13649915145031,354,0.878926482244148,2923,0.86839393310095,8038,0,11353.5,0.00923252762927697,0
"DermalSheath","DermalPapilla","APP","LRP1",0.0224899838033285,6669.7,0.0288938879167489,10011,0.946378330384804,4280,0.838139634182612,3277,0.900532120009091,4427,0,11353.5,0.00923252762927697,0
"DermalSheath","DermalPapilla","APP","LRP10",0.0820277470112901,8590.5,0.0188225468518205,14707,0.79680555338579,6156,0.706434595251707,4571,0.884300072216346,6165,0,11353.5,0.00923252762927697,0
"DermalSheath","DermalPapilla","APP","NOTCH2",0.0551415139375738,8630.5,0.0207705845006098,13584,0.801339793707508,6080,0.726803025149986,4351,0.870508637825884,7784,0,11353.5,0.00923252762927697,0
"DermalSheath","DermalPapilla","APP","RPSA",0.269638650377837,12032.9,0.013699058607999,18659,0.37939193294478,15422,0.244652252081601,14211,0.949282391484525,519,0,11353.5,0.0890615241578101,0
"DermalSheath","DermalPapilla","ARF6","SMAP1",1,27416.3,0.00671422093432709,26629,-0.204573749877662,31401,-0.379388515681536,29988,0.785787834211891,18280,1,30783.5,0.00113929380316509,0.68
"DermalSheath","DermalPapilla","CALM1","PTPRA",1,23387.9,0.00999577668653892,22401,-0.0787355877188232,29297,-0.2448646520304,28654,0.8874213259232,5804,1,30783.5,0.00923252762927697,0.33
"DermalSheath","DermalPapilla","CALM3","AR",0.135960122307066,12789.7,0.0288920619217507,10012,0.487144029284496,12439,0.255093672533207,13873,0.804011443739002,16271,0,11353.5,0.00113929380316509,0
"DermalSheath","DermalPapilla","CALR","ITGAV",0.31924703043472,13735.5,0.0129732078049187,19300,0.31734408160069,17192,0.2237706335698,14987,0.887092981752362,5845,0,11353.5,0.00735013940012903,0
"DermalSheath","DermalPapilla","CALR","LRP1",0.213508935934894,13303.9,0.0164709499319213,16336,0.295821180763246,17808,0.202528089279575,15746,0.8920680110099,5276,0,11353.5,0.00735013940012903,0
"DermalSheath","DermalPapilla","CD99","CD81",0.0135179772951097,5536.5,0.0225640851646275,12694,1.19448107199247,2239,1.21656880910088,1246,0.959398940034152,150,0,11353.5,0.132532110607546,0
"DermalSheath","DermalPapilla","CLEC11A","ITGB1",0.0224899838033285,5887.3,0.0364552174414804,7859,1.07061609855138,3145,0.705552725198336,4586,0.92172621164118,2493,0,11353.5,0.0323267632843199,0
"DermalSheath","DermalPapilla","COL11A1","ITGA1_ITGB1",0.00086909838785807,3573.9,0.0952901479352525,2097,1.66050637764287,753,1.28717894917325,1055,0.920244923159759,2611,0,11353.5,0.0184163681188358,0
"DermalSheath","DermalPapilla","COL12A1","ITGA1_ITGB1",0.00972918211794037,4441.9,0.0491658717041294,5568,1.28132582507966,1804,1.14161210009292,1485,0.927663726174175,1999,0,11353.5,0.0248214921238369,0
"DermalSheath","DermalPapilla","COL14A1","CD44",0.0224899838033285,8080.3,0.0267796431649851,10832,0.656344239656069,8527,0.498416881375401,7593,0.92655795353691,2096,0,11353.5,0.048749104901307,0
"DermalSheath","DermalPapilla","COL14A1","ITGA1_ITGB1",0.0107370929423399,4308.5,0.0523145040946971,5186,1.33472194415425,1587,1.18027571618166,1348,0.92685687324676,2068,0,11353.5,0.0248214921238369,0
"DermalSheath","DermalPapilla","COL15A1","ITGA1_ITGB1",0.0224899838033285,6322.7,0.0399488774211575,7101,0.935365775184166,4406,0.713571365626019,4500,0.902216238789479,4253,0,11353.5,0.0115525549143791,0
"DermalSheath","DermalPapilla","COL16A1","ITGA1_ITGB1",0.0224899838033285,5471.7,0.0451003195288329,6185,1.28779972720769,1770,0.762657049808064,3966,0.903711720865676,4084,0,11353.5,0.0115525549143791,0
"DermalSheath","DermalPapilla","COL1A1","CD44",0.00636942406189495,5032.7,0.0298451993080673,9660,1.02450319456387,3517,1.77963093150051,382,0.955682302899876,251,0,11353.5,0.129776974750247,0
"DermalSheath","DermalPapilla","COL1A1","DDR2",9.10776744305341e-05,2729.3,0.117783032885911,1475,2.00854328444056,416,2.77170478052463,41,0.952362435078825,361,0,11353.5,0.0939197431653341,0
"DermalSheath","DermalPapilla","COL1A1","ITGA1_ITGB1",0.000414140208155596,3370.5,0.0583031219568459,4475,1.70288089906206,684,2.46148976630677,97,0.955868328349987,243,0,11353.5,0.0689615315256454,0
"DermalSheath","DermalPapilla","COL1A1","SDC1",0.000118407785748991,2922.3,0.146893459409171,1015,1.81382633622981,569,2.46133717524688,98,0.933377897536671,1576,0,11353.5,0.0252591881382129,0
"DermalSheath","DermalPapilla","COL1A2","CD44",0.00919287866654999,5647.1,0.0247416716149766,11695,0.925904033587605,4505,1.67027293791169,460,0.956778146063861,222,0,11353.5,0.134421312306082,0
"DermalSheath","DermalPapilla","COL1A2","ITGA1_ITGB1",0.000791522775868542,3649.7,0.0483332908148579,5690,1.60428173808579,851,2.35213177271795,138,0.956959778824248,216,0,11353.5,0.0716085538545809,0
"DermalSheath","DermalPapilla","COL1A2","SDC1",8.05512111686382e-05,2997.1,0.121774684684622,1395,1.71522717525354,668,2.35197918165805,139,0.934987743128427,1430,0,11353.5,0.0262760800732365,0
"DermalSheath","DermalPapilla","COL21A1","ITGA1_ITGB1",0.0200657184643562,6028.7,0.0473786767060304,5848,1.17896870840099,2347,0.683570795867165,4857,0.887946489204989,5738,0,11353.5,0.00324957280551589,0
"DermalSheath","DermalPapilla","COL27A1","ITGA1_ITGB1",0.0253761422317346,9119.3,0.0367675834012018,7795,0.862038861793391,5278,0.402749132836479,9539,0.840093986344589,11631,0,11353.5,0.00324957280551589,0
"DermalSheath","DermalPapilla","COL3A1","DDR2",0.000116834492048595,2820.5,0.102575713135057,1839,1.97446038754521,447,2.63656935054028,58,0.951585353187087,405,0,11353.5,0.0916987251197773,0
"DermalSheath","DermalPapilla","COL3A1","ITGA1_ITGB1",0.00052939454568935,3576.3,0.0507754314538375,5371,1.6687980021667,743,2.32635433632242,153,0.955145742406806,261,0,11353.5,0.0672868962189459,0
"DermalSheath","DermalPapilla","COL4A1","CD44",1,21876.1,0.00836746251137183,24461,0.0685968929754754,25353,-0.17321906734876,27744,0.893491019468566,5117,0.856,26705.5,0.022990636130017,0
"DermalSheath","DermalPapilla","COL4A1","CD47",0.510407674106888,14996.9,0.0110465273970844,21199,0.322338323190814,17038,0.270168917081708,13385,0.837138565800349,12009,0,11353.5,0.00407233241336238,0
"DermalSheath","DermalPapilla","COL4A1","ITGA1_ITGB1",0.142690798823857,9433.7,0.0163459852364926,16429,0.74697459747366,6907,0.508639767457499,7397,0.893909116131517,5082,0,11353.5,0.0115525549143791,0
"DermalSheath","DermalPapilla","COL4A1","SDC1",0.0224899838033285,8393.9,0.0411833575673163,6859,0.857920034641406,5331,0.508487176397608,7401,0.844964341510265,11025,0,11353.5,0.00407233241336238,0
"DermalSheath","DermalPapilla","COL4A2","CD44",1,21784.8,0.00942579246187368,23139,0.107176468384127,24053,-0.203520560735491,28148,0.881515350360399,6493,0.945,27091,0.00652118103679211,0
"DermalSheath","DermalPapilla","COL4A2","ITGA1_ITGB1",0.089539386522828,9411.9,0.0184134514154842,14967,0.785554172882312,6329,0.478338274070768,7976,0.88197424723537,6434,0,11353.5,0.00324957280551589,0
"DermalSheath","DermalPapilla","COL4A2","ITGB5",0.0224899838033285,7383.9,0.040939723624737,6911,1.01030534308697,3646,0.682925179645257,4867,0.851934309990584,10142,0,11353.5,0.00407233241336238,0
"DermalSheath","DermalPapilla","COL4A2","SDC1",0.0473792124254054,8665.5,0.0463922940539134,5971,0.896499610050058,4847,0.478185683010877,7978,0.828579232953898,13178,0,11353.5,0.00113929380316509,0
"DermalSheath","DermalPapilla","COL5A1","ITGA1_ITGB1",0.00757304368245597,4855.9,0.0577520938610371,4543,1.42098973872609,1295,0.826647270659773,3365,0.907510692768988,3723,0,11353.5,0.0115525549143791,0
"DermalSheath","DermalPapilla","COL5A2","ITGA1_ITGB1",0.00458777053971435,3759.7,0.0603591357203386,4266,1.65292975935011,763,1.3712608478997,871,0.933652022318464,1545,0,11353.5,0.0297304876539278,0
"DermalSheath","DermalPapilla","COL6A1","CD44",0.051776397670955,6522.3,0.0211310728083693,13414,0.846029912239823,5479,1.06459384383413,1795,0.948160235603561,570,0,11353.5,0.0957978602590934,0
"DermalSheath","DermalPapilla","COL6A1","ITGA1_ITGB1",0.00129453974257619,4032.1,0.0412799225198113,6839,1.52440761673801,1005,1.74645267864039,404,0.948376129686983,559,0,11353.5,0.0499908217789178,0
"DermalSheath","DermalPapilla","COL6A1","SDC1",0.000657163828393596,3355.5,0.104003875256728,1793,1.63535305390575,794,1.74630008758049,405,0.922377576436121,2432,0,11353.5,0.0180771845262951,0
"DermalSheath","DermalPapilla","COL6A2","CD44",0.0739189662524803,7473.9,0.0192885045444846,14404,0.695202722729601,7842,0.847018040371761,3183,0.947923447288154,587,0,11353.5,0.0942444602836416,0
"DermalSheath","DermalPapilla","COL6A2","ITGA1_ITGB1",0.00390235377782302,4323.5,0.0376804329974194,7613,1.37358042722779,1462,1.52887687517802,615,0.948140273573284,574,0,11353.5,0.0491398338173877,0
"DermalSheath","DermalPapilla","COL6A2","SDC1",0.000692983823280273,3530.1,0.0949350389696671,2111,1.48452586439553,1105,1.52872428411813,616,0.922032704776384,2465,0,11353.5,0.0177593030643893,0
"DermalSheath","DermalPapilla","COL6A3","CD44",0.0224899838033285,6687.3,0.025716759615386,11265,0.809912413371536,5980,0.789171375828942,3702,0.939191023448138,1136,0,11353.5,0.0706695679004958,0
"DermalSheath","DermalPapilla","COL6A3","ITGA1_ITGB1",0.00180113647759053,3941.3,0.0502381423797512,5440,1.48829011786972,1095,1.4710302106352,694,0.939441885355916,1124,0,11353.5,0.0363943374005228,0
"DermalSheath","DermalPapilla","COL6A3","SDC1",0.00281446118983378,3553.3,0.126573917155145,1308,1.59923555503747,864,1.47087761957531,695,0.909373874206047,3546,0,11353.5,0.0130414047034391,0
"DermalSheath","DermalPapilla","COL6A6","CD44",1,14080.9,0.0410663501663635,6882,0.498306887336091,12119,0.0591752997570154,21342,0.895863278454974,4873,0.233,25188.5,0.022990636130017,0
"DermalSheath","DermalPapilla","COL6A6","ITGA1_ITGB1",0.0096475729591918,5097.7,0.0802238375880049,2742,1.17668459183428,2363,0.741034134563274,4194,0.896273143981396,4836,0,11353.5,0.0115525549143791,0
"DermalSheath","DermalPapilla","COL6A6","SDC1",0.0224899838033285,5701.3,0.202122230077215,584,1.28763002900202,1771,0.740881543503383,4196,0.848233841429317,10602,0,11353.5,0.00407233241336238,0
"DermalSheath","DermalPapilla","COL8A2","ITGA1_ITGB1",0.0224899838033285,6843.9,0.0752298527625527,3066,1.06092451858147,3213,0.496803974288679,7622,0.861072069981531,8965,0,11353.5,0.00324957280551589,0
"DermalSheath","DermalPapilla","CXCL12","AVPR1A",0.0158288290390441,5776.5,0.0627077304573705,4076,0.844288182738107,5498,0.753543450487378,4050,0.905631241838748,3905,0,11353.5,0.0142562019257476,0
"DermalSheath","DermalPapilla","CXCL12","CXCR4",1,19152.2,0.0186292669270036,14824,0.220144600415807,20227,-0.459594941417687,30561,0.88814771344682,5706,0.0649999999999999,24443,0.00904223806476323,0
"DermalSheath","DermalPapilla","CXCL12","ITGAV",0.0224899838033285,6747.1,0.038533996429993,7405,0.737976630151939,7059,0.864081483804531,3049,0.895908350668601,4869,0,11353.5,0.00904223806476323,0
