gene_id,a.value,m.value,p.value,q.value,rank,estimatedDEG
"DDB2",4.02042555133416,-0.919759579943926,0.00183174742738397,0.0173460930623482,858,1
"GBE1",6.35792138723993,-0.401911231276745,0.00184134738934435,0.0174167026058473,859,1
"FGF5",2.78297646092836,1.49720977067099,0.00184709956099344,0.0174507952710136,860,1
"ANXA4",5.35103514547514,-0.587123559155829,0.00185081348761763,0.0174613041190796,861,1
"OLFML3",6.43748747844633,-0.425929444607846,0.00185421140101444,0.0174613041190796,862,1
"ADH5",6.44064141437336,-0.397593375954887,0.00185465913289424,0.0174613041190796,863,1
"INTS8",3.82707480306015,-0.968591613915971,0.00188086676610433,0.0176875491604139,864,1
"MICA",4.82575944982517,0.666573164518284,0.00190198333297087,0.0178654503819518,865,1
"TSPYL2",3.58064370447235,1.07293679123311,0.00190764982640382,0.0178935207873846,866,1
"SMURF2",4.53326740296932,0.750829706384546,0.00190937631048153,0.0178935207873846,867,1
"DKK3",8.07347972389888,0.372817213922806,0.00191940110058034,0.0179667441730591,868,1
"FZD1",3.47755742958156,1.10115026558133,0.00197752788009445,0.0184895443334492,869,1
"RECK",3.7281119304914,-0.993734028632719,0.00199823346362336,0.0186616630941837,870,1
"P4HA2",6.42534180125021,-0.387618632213172,0.00200614163400242,0.0187140077798734,871,1
"DSE",5.38777003271588,-0.546598001763621,0.00201154491876726,0.0187215059041556,872,1
"ST13",6.81475494952413,-0.343429365760389,0.00201155380360958,0.0187215059041556,873,1
"BLVRB",4.63611866493634,-0.745287768455366,0.00202785711958954,0.01885164656369,874,1
"TPCN1",4.04033659220308,-0.84506995859277,0.00203567986335723,0.0189027415883171,875,1
"PNISR",4.32463485705638,-0.821944492503428,0.00206846459378414,0.0191852452334431,876,1
"UBE2V2",5.86850099492976,0.468301197189662,0.00208884549147614,0.019352188846344,877,1
"ACAP2",4.55886307794341,-0.739419514860519,0.00209715212117214,0.0194070170666556,878,1
"STING1",3.83573002529984,-0.951312933711346,0.00211952009831565,0.0195792031277423,879,1
"ALPL",2.43410024000406,-1.5225785747997,0.00212057830798932,0.0195792031277423,880,1
"HAPSTR1",4.86413254539976,0.6882525165336,0.0021449372026767,0.0197816285717914,881,1
"ACSL4",4.99889040501797,0.63525435248768,0.00216349481457871,0.0199301534789706,882,1
"MED10",4.32065360416505,0.77998724706702,0.00217168385351626,0.0199829346657074,883,1
"CLIC4",8.14402551947372,-0.21369563138707,0.0022189703301265,0.0203906002213231,884,1
"NPEPPS",4.73477338394519,-0.695336502196472,0.00222100691641489,0.0203906002213231,885,1
"CYC1",4.80888520227275,0.67069127550989,0.00224746723068673,0.0205855929142943,886,1
"PGM1",4.33159227630856,-0.803010042004846,0.00224937224153983,0.0205855929142943,887,1
"MT-ATP6",12.0695192631524,0.418851647065145,0.00224984695481764,0.0205855929142943,888,1
"PBX1",2.90527540901773,-1.25902151820393,0.0022597348696382,0.0206528074418565,889,1
"IER2",4.5609477023671,-1.13080805916648,0.00226571287623732,0.0206841765386834,890,1
"RPS19",8.67987455587794,-0.214500351671559,0.00230420095389728,0.0210119335021497,891,1
"ARF1",7.22755491346974,0.289737641364854,0.00234389896426255,0.0213499765522794,892,1
"BUB3",5.16955074647145,0.579477100799592,0.00235012574930399,0.021382723082973,893,1
"MAN1B1",5.42585162850021,-0.545004229945293,0.00235841436219029,0.0214341350031276,894,1
"CRISPLD2",4.32879354687216,0.795160316001092,0.00236175738435138,0.0214405349138044,895,1
"PFN1",7.85192595459549,0.243730418403964,0.00239233088596315,0.0216938487147886,896,1
"MDH2",5.36309390792858,0.551523010572066,0.00250624860943228,0.0227015272593504,897,1
"OGT",5.38935001371027,-0.535550590776743,0.00253294183735254,0.0229177643969815,898,1
"EFTUD2",4.90256934599975,0.652414897929736,0.00254410552249272,0.0229931672639081,899,1
"H3-3B",7.60929864133813,0.314542574492874,0.00254779902555354,0.0230009634251361,900,1
"C12orf75",7.32870696769949,0.359234604627171,0.00257158053020886,0.0231898910188091,901,1
"ACSS2",4.47740212992501,1.03824081382702,0.00257960734681209,0.0232364852470602,902,1
"RARS2",4.71298129640517,-0.704686859895347,0.00263104032148766,0.0236735355615584,903,1
"CKAP2",3.5690797708667,1.06124272501628,0.00263732318517942,0.0236972973701753,904,1
"FBXL3",4.37793550414667,-0.774375819599409,0.00263951435323184,0.0236972973701753,905,1
"MAD1L1",3.79883310832265,0.954045619918286,0.00265712501820249,0.0238290737007674,906,1
"PNN",4.57818075030784,-0.705194632796096,0.00267586982804898,0.0239707192424454,907,1
"AARS1",5.75253748644884,-0.487632037740022,0.00269697292982346,0.0241331553467132,908,1
"SDC2",7.90965679666207,-0.383501109279396,0.00270089445141832,0.0241416583253837,909,1
"NCS1",4.46773428640941,0.731370375479823,0.00270631431723716,0.0241635206896175,910,1
"HNRNPR",5.84348267684341,0.46454860305937,0.0027334017637107,0.0243518523357713,911,1
"HNRNPL",5.83415986208734,0.461542154455119,0.00273340176371981,0.0243518523357713,912,1
"VGLL3",5.47491448600716,-0.531059986455824,0.00273972786353401,0.0243775803193338,913,1
"TWIST2",2.12135480712293,1.64537173367949,0.00274229026607644,0.0243775803193338,914,1
"HLA-B",8.75267417664372,-0.345700267364817,0.00275141321160025,0.0244319479172154,915,1
"RPS27L",7.45887025951876,0.264706089402738,0.00278219112887878,0.0246782782992796,916,1
"NUPR1",6.24422651319006,-0.468931679882239,0.00278821641865325,0.0247047528915569,917,1
"SEPHS2",5.43433537253231,0.558257006183131,0.00280851596272247,0.0248575078400001,918,1
"RABGGTB",5.00508292075696,0.628476550914036,0.00281747029352129,0.0249036546934711,919,1
"C22orf23",3.25783683663468,-1.10341161509044,0.00281985997759919,0.0249036546934711,920,1
"MRPS6",5.95092589919026,0.461785195090015,0.00284139292821835,0.0250665771354767,921,1
"SNX3",6.80480038586953,-0.331326587003178,0.00284503446040394,0.0250714804672256,922,1
"TOB2",2.52916278127193,-1.45942837464628,0.00284944338012378,0.02508312834616,923,1
"GTPBP4",4.11924064527644,0.830894143398264,0.00285370524599332,0.0250934579260776,924,1
"UQCRC1",5.28061049266917,0.569729675228094,0.00287264853199063,0.0252327235918096,925,1
"MRPL32",4.64877673411007,0.716741133390275,0.00289961591228693,0.0254384214281887,926,1
"ANXA6",6.92051655239022,-0.317459858192949,0.00290523649663358,0.0254384214281887,927,1
"COPB2",6.13711715719924,-0.420450305924934,0.00290545908742881,0.0254384214281887,928,1
"DDAH2",4.32330531595692,-0.801660168209927,0.00291563217085851,0.0255000122585849,929,1
"UBASH3B",3.13643351683067,1.13762414123685,0.00292882444578394,0.0255878479806392,930,1
"HK2",5.02054450802095,0.618670140577468,0.00296168808528974,0.0258471704543277,931,1
"FADS2",8.08078930631877,0.655263213010325,0.00301088173937618,0.0262234358673296,932,1
"PFKFB3",3.62138936024573,0.962803113087641,0.0030112573125192,0.0262234358673296,933,1
"CALD1",9.70193899651359,-0.277001971678674,0.00302948765034688,0.026353947707782,934,1
"SPOP",3.73823503009879,-0.973349603819306,0.00307512007748087,0.0267223001385369,935,1
"EIF3D",6.08222372153475,0.411375877822207,0.00312421028127919,0.0271198809138819,936,1
"PEAK1",4.62186050140791,-0.696006856433224,0.00326125503556518,0.028279292597617,937,1
"PJA2",5.4709472740138,-0.522248306188432,0.00328496882283302,0.0284545540357337,938,1
"NHLRC3",2.25733203429439,-1.68910091104018,0.00328979916073606,0.0284660470510974,939,1
"POGLUT3",4.36446870189187,0.736608643508197,0.00330542303695997,0.028570810824787,940,1
"TAFA5",3.40485383359891,1.12587490827357,0.00331698307134982,0.0286105962214488,941,1
"SERAC1",3.29663404327089,-1.06990870278442,0.0033170685096129,0.0286105962214488,942,1
"CERCAM",6.40335659029399,-0.37078849581183,0.00332777014181476,0.0286724627807475,943,1
"HNRNPH3",5.62831805823292,0.482753328222147,0.00333191726865777,0.0286777836947504,944,1
"NPIPA1",5.58827160100196,-0.514361964709398,0.00334199135919559,0.0287340526914965,945,1
"SLC39A14",5.51612604028368,0.508075358814994,0.00338702681251815,0.0290904787015961,946,1
"RENBP",3.05634807699073,-1.12192225877877,0.00339683659747434,0.029143925400717,947,1
"GHITM",6.47260629746697,0.363519227187717,0.00343426242302203,0.0294339474546983,948,1
"PTGS2",5.24546384089061,1.56213236476751,0.00343938470859212,0.0294467868886311,949,1
"ANTXR1",5.98526757645915,-0.442267232671553,0.0034645464419227,0.0296309893059178,950,1
"PTX3",6.23517801913248,0.911507633792025,0.00348219273276505,0.0297210591124322,951,1
"RPL19",9.20107679602139,-0.25091198785244,0.00348239363385052,0.0297210591124322,952,1
"YRDC",3.05370336397605,1.14096349446553,0.00350134446911246,0.0298514415650983,953,1
"RBM3",6.79681934291049,-0.323175136847876,0.00355273664596933,0.0302578461724327,954,1
"YPEL3",4.11287357179284,-0.857245338689288,0.00358401489690648,0.0304922733375551,955,1
"COPZ2",5.1132610211081,-0.57887606853858,0.00368814088850659,0.0313453396643473,956,1
"IDH3A",4.72178756244395,0.654128268390626,0.00370320144978911,0.031440451180289,957,1
"SNX2",5.69019493766234,-0.465136158902723,0.0037230376391044,0.0315758672418823,958,1
"DOP1A",2.24209816904488,-1.47488396862647,0.00376669009227194,0.0319127810215949,959,1
"COL3A1",10.0156957812322,-0.526661171067026,0.00381381339262213,0.0322783685573488,960,1
"SLC2A6",3.45059496242893,1.00688407162188,0.00382224513351672,0.0323160683765071,961,1
"YARS1",6.10043236484677,0.410418527205516,0.00388002428670701,0.0327704753944849,962,1
"STX12",4.68064502419871,-0.653920668074424,0.00391597782819304,0.0330397921641417,963,1
"ZNF106",4.43663494066483,-0.718155751876361,0.00392644228515116,0.0330821293161442,964,1
"H1-10",4.81841641654206,0.635148132301411,0.00392913905108667,0.0330821293161442,965,1
"YWHAZ",8.02182023773827,0.228290501872477,0.00393853982543236,0.0331269524654637,966,1
"CLK2",2.75022687584804,-1.32679113201766,0.00395496379807351,0.033230693753203,967,1
"PSMD8",6.24588777297857,0.384102529168692,0.00396281486436942,0.0332622631952495,968,1
"BMPER",3.34697253363905,1.02821733188596,0.00399246641537123,0.0334151993064364,969,1
"MCM7",3.35980808101871,1.04025662395352,0.00399246641539812,0.0334151993064364,970,1
"TPD52L1",3.21953518915877,-1.11687288837999,0.00399337335711381,0.0334151993064364,971,1
"PRICKLE2",2.95251603555808,-1.15498906768211,0.00406493656916995,0.0339746113527187,972,1
"DNAJB2",3.06424786414529,-1.20340496038858,0.00406859038107019,0.0339746113527187,973,1
"SUMF2",6.18919632069596,-0.388902523540349,0.00407746383744519,0.0340137512107209,974,1
"PITRM1",5.12727488475655,0.567346229038172,0.00409394363141993,0.034106733604429,975,1
"DCBLD1",4.05512317918555,0.801482214461886,0.00410120353615578,0.034106733604429,976,1
"CMSS1",4.03850567049106,0.850975690023983,0.00410120353618796,0.034106733604429,977,1
"PSMD4",5.58064560045137,0.481427652753965,0.00412929269930774,0.0343052179773777,978,1
"CXCL8",2.12550785155264,4.43900268173665,0.00413752075476994,0.0343384638738567,979,1
"SURF4",6.5286664122834,0.351140419011432,0.00414700130443043,0.0343820261209156,980,1
"CALR",8.62078013113102,0.202452025202604,0.00415506382787941,0.0344137549454845,981,1
"CETN2",5.20132252410066,0.552209826424711,0.00416104214863866,0.0344281746004981,982,1
"DNASE2",4.25861677377409,-0.754505056511221,0.00416530479356918,0.0344283839753302,983,1
"PSMA2",5.52682770277604,0.499778114349662,0.00417421256841093,0.0344390343014924,984,1
"MORF4L1",7.9373607865593,-0.218422324492377,0.00417507061993477,0.0344390343014924,985,1
"FGFRL1",3.0759495612216,1.17912398535806,0.00419415982562243,0.0345614082993735,986,1
"RAB5IF",5.41049785679564,0.509705566873038,0.00422321226459314,0.0347655518235251,987,1
"CBX3",5.70456262208033,0.461168873394612,0.00424958490532181,0.0349472442871859,988,1
"GPR107",4.37424324472215,-0.72660297280889,0.0043597055361828,0.0358165899711681,989,1
"ARHGAP29",3.87961502120922,0.8773461414565,0.00443275772509459,0.0363799560771652,990,1
"BRINP1",2.46610235519297,1.43861821363707,0.00445213025472799,0.0365020770127799,991,1
"BCAR1",4.53625211772323,0.67098549052244,0.00452659705937518,0.0370752027292574,992,1
"EEIG1",3.80774662484974,-0.870672529891138,0.00462891717434272,0.037875077584627,993,1
"MLF2",6.05529831283557,0.406518960976982,0.00464057723857111,0.03790795486595,994,1
"SLC1A5",7.3064903898881,0.26843568701967,0.0046422664728148,0.03790795486595,995,1
"CSNK2B",5.79089175398599,0.45199048801604,0.00464708631192001,0.0379092131368977,996,1
"XPOT",6.55824155152543,-0.340235065892183,0.00468845274256304,0.0381789420061585,997,1
"TGFB1I1",5.12929619724112,-0.545587900586684,0.00468954881503337,0.0381789420061585,998,1
"AK4",2.65461647933553,-1.37522512620326,0.00469487610899533,0.0381840524380251,999,1
"RHOB",6.9191181435338,0.394598780945596,0.00472927826497351,0.0384253859029097,1000,1
"COBLL1",3.52774653930364,-0.980255360813285,0.00478783797538174,0.0388146524171897,1001,1
"TP53INP1",3.5369129828189,-1.01722504026827,0.00478783797542321,0.0388146524171897,1002,1
"ILK",5.98467838257889,-0.412711048105797,0.00479151955377738,0.0388146524171897,1003,1
"BCL9L",5.05810096987114,-0.577071528365904,0.00481722681174186,0.0389840317185285,1004,1
"UBL3",4.883239094949,0.609299308800354,0.00482761350150653,0.0389904171966716,1005,1
"PFKM",4.89122864683643,0.609941242795448,0.0048276135015202,0.0389904171966716,1006,1
"TTC3",6.04736922876775,-0.40796913992454,0.00483662089219369,0.0389978454803265,1007,1
"RNPS1",5.17518812358727,0.548938522454673,0.00483813270697466,0.0389978454803265,1008,1
"HYCC1",5.38866940121229,0.506976809388733,0.00487853923048348,0.0392495043061648,1009,1
"NREP",5.59123625813582,-0.719013278758475,0.00487901530452018,0.0392495043061648,1010,1
"SERPINB8",4.38679581425394,0.723311090652118,0.00489862433081598,0.0393682716991888,1011,1
"UQCRH",6.17551494007867,0.392113158227695,0.00490875810167786,0.0394107308064552,1012,1
"EIF1",8.69699385819275,0.187725186937067,0.00493267854727653,0.0395636852878794,1013,1
"GLT8D1",5.2743778094229,-0.531873808514352,0.00493898987273453,0.03957523936486,1014,1
"TGFB1",6.36891819983028,0.36166310329155,0.00496362332906576,0.0397334379789747,1015,1
"PCSK9",2.94525079333299,1.24598920850375,0.00503195858537448,0.0402012423859298,1016,1
"NDNF",2.98825404967237,1.14474772471053,0.00503195858541423,0.0402012423859298,1017,1
"WTAP",5.4022832380456,0.495882498792014,0.00505082772103374,0.0403123528815316,1018,1
"NAPB",2.28477028855107,-1.50759006710375,0.00506423724326067,0.0403761182042994,1019,1
"RNF7",5.32865728335272,0.526213425700226,0.00506875576226282,0.0403761182042994,1020,1
"DDR1",3.44240739265905,-0.971757599257573,0.00509447208894688,0.0405412201005812,1021,1
"SGK1",6.48785401061368,0.784822554431488,0.0051086869121806,0.0406145608233536,1022,1
"NFIX",5.29256763672369,-0.532472193586784,0.0051236527335748,0.0406937228350882,1023,1
"KMT2E",3.81906914662334,-0.893463640251691,0.00513331862617595,0.040730677575859,1024,1
"OSBPL9",4.76943190202399,-0.625717499003125,0.00516200283294281,0.0409183151391808,1025,1
"NCAPG2",2.35050214827117,1.37624683843715,0.00518336656488151,0.0410173553859436,1026,1
"FOSL2",4.69832518426831,-0.651784628590725,0.00518459372078327,0.0410173553859436,1027,1
"TBC1D2",4.22347548703305,0.758123742545553,0.00520109018183418,0.0410678889484022,1028,1
"LPCAT1",4.22994990979231,0.745464513523508,0.0052010901818961,0.0410678889484022,1029,1
"BOLA2B",3.41942910973412,1.02567979664704,0.00526766282872489,0.0415531655178541,1030,1
"UBC",9.59092448627173,0.222444893659098,0.00528435330033711,0.041644394340678,1031,1
"AP3S1",6.08265836770678,-0.406252353524042,0.00538176499033433,0.0423709695217698,1032,1
"ACTB",10.2723871378318,-0.295073224232613,0.00546556660399482,0.0429890887293881,1033,1
"SREBF1",4.17033839254811,-0.794141067111445,0.00551184502138711,0.0433111613140911,1034,1
"DNMT1",3.35671037406312,0.959130988289887,0.00555248775964895,0.0435462963778731,1035,1
"DDX10",3.31498776328749,1.01745656209262,0.00555248775968942,0.0435462963778731,1036,1
"PTPRD",2.47055924024702,-1.44508873761931,0.00556149215796627,0.0435748541788582,1037,1
"PRUNE2",4.36172361288662,-0.742525722004978,0.00556911816741879,0.0435925675436201,1038,1
"KRIT1",3.70112751015893,-0.9459634084599,0.00557991362040568,0.0436128145509933,1039,1
"CAPN5",3.59919964908029,0.924475213875902,0.00558753163645529,0.0436128145509933,1040,1
"PSMC5",5.42764044499784,0.492127333643403,0.0055878079935488,0.0436128145509933,1041,1
"NUAK1",3.17737262928147,-1.09397775194291,0.00561902407982303,0.0438143672251076,1042,1
"UFD1",5.2242883338729,0.532500536403205,0.00565303697648415,0.0440373206461493,1043,1
"HS1BP3",3.8542839512235,-0.825201190586985,0.00566645994278683,0.0440910985428555,1044,1
"ESYT2",5.52955784552612,-0.479106276606074,0.00567079359720418,0.0440910985428555,1045,1
"GPX4",7.10184566471502,-0.27856594008953,0.00569646151007044,0.0442401692117372,1046,1
"MDGA1",2.59159963491474,1.32171636080519,0.00570085626642324,0.0442401692117372,1047,1
"PRPS1",4.14177638271745,0.791183540236238,0.0057495392584297,0.0445753878575776,1048,1
"DMKN",3.48391511676978,-0.970444983799851,0.00578188480107962,0.0447834261284766,1049,1
"THOP1",3.21430115264176,1.0527385428053,0.0057935167343112,0.0447884125464103,1050,1
"KIDINS220",4.64997722448554,-0.646562073240249,0.00579355342600335,0.0447884125464103,1051,1
"ZFC3H1",2.76878904632197,-1.2770184624478,0.00581158831209135,0.0448851283609717,1052,1
"PRXL2A",4.35734167658795,0.702406816991932,0.00582628377911065,0.0449558933573352,1053,1
"RRAS2",5.87099695541115,0.42259888743012,0.0058433635539093,0.045044904056464,1054,1
"SPART",5.83460440751029,-0.423406622389904,0.00586918822726122,0.0452010941672961,1055,1
"HMGN1",6.42254370183952,0.351116308321203,0.00588961334597714,0.0452961181440494,1056,1
"ARHGDIA",6.64505069170899,0.321447344418246,0.0058926765388628,0.0452961181440494,1057,1
"WASHC5",5.14193600203304,-0.542965973485376,0.00592352786814614,0.0454902305564153,1058,1
"DOCK9",4.20170211434341,-0.737572130556383,0.00595277195447336,0.0456716450709122,1059,1
"SSB",6.19622336316328,0.376509718717348,0.00597818453900426,0.0458233484711411,1060,1
"EIF3I",5.82040187794868,0.424504114564963,0.00601953316068042,0.0460968020080381,1061,1
"PPA1",5.40066646344122,0.495174491459394,0.00602603236795656,0.0461031195759389,1062,1
"AKAP13",4.48140877417644,-0.669514861256972,0.00606681284845011,0.0463714528632711,1063,1
"DNAJB4",5.19458309060232,0.527927847440905,0.00607669835228353,0.046403359128105,1064,1
"GLMP",5.05918332058,-0.572225870174634,0.00611451876921666,0.0466483239435543,1065,1
"OLFML1",3.36374051686868,-0.999962279502079,0.00615456711168413,0.0468239782332523,1066,1
"CREBZF",3.40435449226902,-0.945494315992545,0.00615456711173487,0.0468239782332523,1067,1
"EIF3B",5.46929359492426,0.48005309116868,0.00615483184653703,0.0468239782332523,1068,1
"TNFRSF10D",4.1755903530293,0.760078860959679,0.00620988748910719,0.0471692668746598,1069,1
"CTSZ",6.28193549754806,-0.35259277929537,0.00621182960687828,0.0471692668746598,1070,1
"TAF13",5.40678239465517,0.480143629724392,0.00622841444360743,0.0472510432813355,1071,1
"DYNC1LI2",5.61640921998613,-0.463885573855134,0.00623690701458992,0.0472713334827827,1072,1
"GLA",3.63324184737004,0.930086421679837,0.00625858820533586,0.0473914530925945,1073,1
"RGS3",5.15866378770845,0.55401892239766,0.00635401139046099,0.0480692202490648,1074,1
"BOLA2-SMG1P6",4.75025115076359,0.606289399730074,0.00639656812751651,0.0483461544521597,1075,1
"ROBO1",4.67770636163643,0.638522919496535,0.00643067298322345,0.0485136657281993,1076,1
"NPTXR",4.65188815796512,0.6752158530701,0.00643067298329485,0.0485136657281993,1077,1
"STK24",5.67266199402212,0.443747484429069,0.00652480018157162,0.0491781089752035,1078,1
"ACSL3",6.23340559831509,0.48637072334403,0.00657410354296355,0.0495037917391833,1079,1
"PSPH",4.41180546070205,0.681316388107604,0.00664957236391112,0.050025718015535,1080,0
"RTN3",6.30774181718519,-0.358626252031332,0.00665644542368657,0.0500310999698921,1081,0
"CXCL2",2.7764263924918,1.6856985281072,0.00669088099600497,0.0502434455568765,1082,0
"CRYBG1",3.26392793668437,1.01697829129236,0.00669885766384636,0.0502568961391982,1083,0
"COL18A1",2.49498733190599,1.27493065350993,0.00672511688827042,0.0504073567501819,1084,0
"DICER1",3.12655624518573,-1.09787419784538,0.00678387672124877,0.0507796895957277,1085,0
"NECTIN3",4.60531566182692,0.643483547825445,0.00679489464636505,0.0507796895957277,1086,0
"ATP5MK",6.47299994271981,0.335369147141164,0.00679793815433268,0.0507796895957277,1087,0
"MSL1",4.69711740920082,-0.607820032528403,0.00679979104986483,0.0507796895957277,1088,0
"LAPTM4B",4.94178820582176,0.56188525157415,0.00681583505632733,0.0508527638500088,1089,0
"SERF2",7.67553209108049,-0.221623708438506,0.00683913021704293,0.0509496846323463,1090,0
"PSMB5",5.80816223154869,0.428106072228467,0.00684136688417105,0.0509496846323463,1091,0
"LTV1",4.11392902038516,0.766975715271666,0.00687200998781798,0.0511310266950742,1092,0
"PLXDC1",5.53057045586502,-0.467909607204606,0.00690793478133256,0.0513217104306463,1093,0
"RAB3GAP1",4.86772770591086,-0.612702454568036,0.00691027091829256,0.0513217104306463,1094,0
"TRIM56",2.67306117959414,-1.22271163375105,0.00694003815271761,0.051401832263964,1095,0
"DBNDD2",2.63132814039517,-1.26988303783393,0.00694003815299382,0.051401832263964,1096,0
"C8orf58",2.68555519076647,-1.18589903631519,0.00694003815305458,0.051401832263964,1097,0
"EHD3",3.68805178118914,0.882848005407356,0.00697032760477616,0.0515791546346141,1098,0
"INO80C",3.11734589252453,1.0909017898994,0.00698515507491253,0.0516101582116268,1099,0
"MTCL1",3.43462583958642,-0.976923794813615,0.00698722141942024,0.0516101582116268,1100,0
"SFPQ",5.24513445193475,0.517722534775773,0.00704286837530758,0.0519739378286776,1101,0
"MT-ND4",11.9642973430301,0.314823965731641,0.00708386924743069,0.052229072264405,1102,0
"SEPTIN7",7.35983714685401,-0.247307765342259,0.00710352871819654,0.0522807183809893,1103,0
"NDUFS5",6.19902806402397,0.371997120522392,0.00710374314985996,0.0522807183809893,1104,0
"SERTAD2",4.70046651732902,0.635213677374245,0.00714641436573374,0.0525471644539246,1105,0
"MT-CO2",12.1148521058732,0.307884356251975,0.00717006824057094,0.0526734217492214,1106,0
"COA4",4.61869036083124,0.662999639320599,0.00718080373957977,0.0527046344933023,1107,0
"ASL",2.82332707621636,1.22599989219166,0.00724333446997889,0.0531156070113524,1108,0
"CSE1L",4.88282393177096,0.581917715673158,0.00728394318982088,0.0533652285097336,1109,0
"ATF2",4.03417920062312,-0.760114512732444,0.00730439821320669,0.0534295822287124,1110,0
"JUN",6.28362697207081,-0.722181641656617,0.00730587887459686,0.0534295822287124,1111,0
"MSC",5.5991234543171,0.453992859108747,0.00742715155112309,0.0541720133453973,1112,0
"CPSF4",3.9375024812939,-0.818782907665915,0.00743574443805382,0.0541720133453973,1113,0
"AGA",3.94508825312705,-0.801604378884826,0.00743574443810839,0.0541720133453973,1114,0
"DRAM2",3.9698231511275,-0.763834079910285,0.00743574443818183,0.0541720133453973,1115,0
"MARF1",3.28694427087817,-1.01206026939976,0.0074407343868878,0.0541720133453973,1116,0
"SERBP1",6.68487152773921,0.306979292838112,0.00747543512691876,0.0543759269527439,1117,0
"BMERB1",5.34154548078983,0.483645687997173,0.00749253641311926,0.0544515727697621,1118,0
"PCMTD1",4.37628947299174,-0.701215470395991,0.00755288334833596,0.0548410877615994,1119,0
"NACA",8.82646753330305,-0.165903279195023,0.00757806772292624,0.0549748216506926,1120,0
"STXBP1",4.05553071786726,0.732579984936608,0.0075989995724889,0.0550284059965523,1121,0
"KLF7",4.04946093432421,0.772006677025854,0.00759899957269313,0.0550284059965523,1122,0
"S100A11",8.5763022293459,0.235079305133596,0.00764916101539978,0.0553423270259334,1123,0
"PPP3CB",4.99997482857247,-0.56329082135282,0.00765722906876337,0.0553514111954647,1124,0
"DMTF1",4.83308158926728,-0.578474471661816,0.0077365114341842,0.0558748048024414,1125,0
"P4HB",8.299208631335,-0.177889372841504,0.00776585729710287,0.0560369365354891,1126,0
"ATP5F1C",6.4307208989158,0.342626303725948,0.00780121549208221,0.0562421258856858,1127,0
"LGALS3",7.19795771782544,0.397457616276945,0.00781494952558382,0.0562911922831282,1128,0
"JAM2",3.18846746948934,-1.05562270657739,0.00785399989158228,0.0565223641444695,1129,0
"CLIP1",5.70897338039043,-0.424353701904344,0.0078996712340956,0.056729658541777,1130,0
"HS3ST3A1",2.31293658525609,1.41148680816505,0.00790375058078945,0.056729658541777,1131,0
"SV2A",2.27999648220782,1.50362873009363,0.00790375058083588,0.056729658541777,1132,0
"TTC14",3.62698023437876,-0.876257814129522,0.00812204790567344,0.0582450478672521,1133,0
"GLG1",5.90599839122587,-0.394292032400338,0.00817819368466195,0.0585959644513918,1134,0
"RPL3",9.28412767926951,-0.221577025904743,0.00825782047117363,0.0591143535932033,1135,0
"RPS7",8.30557345231478,0.180365609991616,0.00829537222892866,0.0593308973239836,1136,0
"SEC24D",5.84413014259789,-0.405761486619643,0.00830290693546303,0.0593325583558814,1137,0
"PRNP",7.19813764750395,0.255487007850872,0.00834454833315451,0.0595777286527947,1138,0
"SERTAD3",2.8683074307799,-1.22114615269215,0.00842184870294665,0.0600768399573675,1139,0
"KLHL24",3.36076578132784,-0.961644859422047,0.00845025768977308,0.0602266173064967,1140,0
"PTRH2",3.8764573061714,0.833024825692125,0.00850251856256828,0.0605361398585685,1141,0
"RAB11FIP2",4.09868493241897,-0.735486973240668,0.00851035470489221,0.0605361398585685,1142,0
"ITM2B",8.21326524611332,-0.208053995387763,0.0085160378902577,0.0605361398585685,1143,0
"MAP4",7.02131010408278,-0.27403410166242,0.00856198740803829,0.0608095696593629,1144,0
"GAPDH",10.4943971646597,0.187859922732441,0.00864197574085849,0.0613097502470069,1145,0
"PEG10",2.89456576551993,1.11323439125152,0.0086475044656086,0.0613097502470069,1146,0
"MARCHF4",2.77553794137152,1.09324645701332,0.00868897664125559,0.0615069967317842,1147,0
"ILF2",5.53048602557619,0.446778222294774,0.00869046550745702,0.0615069967317842,1148,0
"PELO",3.37377753977999,0.887802650120517,0.00871503133130287,0.0616271797796656,1149,0
"TAX1BP1",5.9841108767109,-0.387254795080996,0.00872394916525559,0.0616365973632189,1150,0
"PSMB10",4.31015425513086,0.716702328067408,0.00879415046759832,0.062078603431135,1151,0
"HMOX1",7.9213639199926,0.615110497163086,0.00883035979705741,0.0622800983950446,1152,0
"PLXND1",5.74959267706249,-0.419804841940569,0.00891050851227007,0.0627648202853841,1153,0
"PPP1CA",5.32532277515727,0.510188282970792,0.00891453570576409,0.0627648202853841,1154,0
"DGKA",3.90082620013467,-0.795032716518483,0.00893047012961323,0.0628225712581017,1155,0
"PLD3",6.61079932928868,-0.313303006041017,0.00894163876301674,0.0628467257348711,1156,0
"LRRFIP1",5.05546432743246,-0.541973142909218,0.00896206664903917,0.0629084792544471,1157,0
"ID4",4.63050231873636,-0.621465093821595,0.00896591002789535,0.0629084792544471,1158,0
"OLFML2B",4.34613312290542,-0.661503634560543,0.00897479568046336,0.0629164925830585,1159,0
"RPL36AL",5.7918742735675,0.424635624319248,0.00902556902568662,0.0631754483781921,1160,0
"CMTM3",4.45556155463093,-0.660954861350789,0.00904894391714702,0.0631754483781921,1161,0
"GAA",4.44429130044018,-0.647240518481023,0.0090489439171569,0.0631754483781921,1162,0
